RBD,NOM_RBD,COD_COM_RBD,COD_DEPE2,LATITUD,LONGITUD,MAT_TOTAL,ESTADO_ESTAB,ENS_01,COD_ENSE2,COD_PRO_RBD,PROM_ASIS,PROM_ASIS_REP
25027,COLEGIO POLIV. NUEVA NAZARET,13112,2,-33.58343715,-70.61534247,700,1,10,5,131,90.2169312169312,71.0
25028,CENTRO EDUC. DIEGO DE ALMAGRO,13122,2,-33.4843593,-70.56380336,927,1,10,2,131,96.1814946619217,90.24
25028,CENTRO EDUC. DIEGO DE ALMAGRO,13122,2,-33.4843593,-70.56380336,927,1,10,7,131,97.2191235059761,93.8
25032,COLEGIO POLIVALENTE SEMBRADOR,13301,2,-33.20448223,-70.67253519,1210,1,10,2,133,83.8171091445428,68.6304347826087
25032,COLEGIO POLIVALENTE SEMBRADOR,13301,2,-33.20448223,-70.67253519,1210,1,10,5,133,77.6525096525097,38.5
25032,COLEGIO POLIVALENTE SEMBRADOR,13301,2,-33.20448223,-70.67253519,1210,1,10,7,133,83.8691588785047,58.0
25032,COLEGIO POLIVALENTE SEMBRADOR,13301,2,-33.20448223,-70.67253519,1210,1,10,7,133,82.1294117647059,44.5
25034,ESCUELA BASICA PART. LAS PLEYADES,13110,2,-33.53580711,-70.59708583,185,1,110,2,131,82.479797979798,40.8
25041,COLEGIO MARIA ELENA,13110,1,-33.56265722,-70.6037402,516,1,10,2,131,83.6904761904762,23.0
25042,ESCUELA BASICA LOS BOSQUINOS,13119,1,-33.52949773,-70.77341876,1443,1,10,2,131,79.6581986143187,65.0909090909091
25043,ESCUELA VOLCAN SAN JOSE,13201,1,-33.62703463999999,-70.61655961,636,1,10,2,132,82.1661807580175,48.7777777777778
25043,ESCUELA VOLCAN SAN JOSE,13201,1,-33.62703463999999,-70.61655961,636,1,10,3,132,82.5084745762712,75.5128205128205
25043,ESCUELA VOLCAN SAN JOSE,13201,1,-33.62703463999999,-70.61655961,636,1,10,6,132,86.8125,75.1194029850746
25047,ESCUELA ANTILHUE DE PUDAHUEL,13124,5,-33.46502134,-70.74272273,1149,1,10,2,131,82.6795634920635,56.7142857142857
25048,COLEGIO CASTELGANDOLFO,13604,3,-33.56283345,-70.79078479,952,1,10,2,136,93.2084063047285,98.0
25048,COLEGIO CASTELGANDOLFO,13604,3,-33.56283345,-70.79078479,952,1,10,5,136,94.5017921146953,85.0
25050,COLEGIO PARTICULAR SAN MATEO,13201,2,-33.58090144,-70.55939325,647,1,10,2,132,86.016348773842,59.25
25050,COLEGIO PARTICULAR SAN MATEO,13201,2,-33.58090144,-70.55939325,647,1,10,7,132,91.009900990099,83.8
25050,COLEGIO PARTICULAR SAN MATEO,13201,2,-33.58090144,-70.55939325,647,1,10,7,132,91.6689189189189,88.5
25054,COLEGIO DE ADULTOS CASA DE ESTUDIOS FUTURO,13123,3,-33.43417999999999,-70.62258,101,1,363,6,131,99.0217391304348,100.0
25058,COLEGIO LA CANTERA,13120,3,-33.46115,-70.60757,74,1,10,2,131,92.6231884057971,30.0
25059,CENTRO EDUCACIONAL LARUN RAYUN,13201,2,-33.57507934,-70.55670692,971,1,10,2,132,87.4155629139073,65.3333333333333
25059,CENTRO EDUCACIONAL LARUN RAYUN,13201,2,-33.57507934,-70.55670692,971,1,10,5,132,89.1217948717949,84.0
25061,COLEGIO POLIVALENTE RAULÍ,13201,2,-33.61452163,-70.5930196,512,1,10,2,132,95.6937269372694,91.6666666666667
25061,COLEGIO POLIVALENTE RAULÍ,13201,2,-33.61452163,-70.5930196,512,1,10,5,132,96.2747252747253,93.5
25061,COLEGIO POLIVALENTE RAULÍ,13201,2,-33.61452163,-70.5930196,512,1,10,7,132,95.6333333333333,92.0
25061,COLEGIO POLIVALENTE RAULÍ,13201,2,-33.61452163,-70.5930196,512,1,10,7,132,95.031746031746,80.3333333333333
25062,ESCUELA BÁSICA N°993 ANTONIO BORQUEZ SOLAR ANEXO,13201,2,-33.5902981,-70.60655126,153,1,10,2,132,74.8421052631579,43.6842105263158
25065,COLEGIO PEDRO DE VALDIVIA -PEÑALOLEN,13122,3,-33.491563,-70.57566,2926,1,10,2,131,89.379840196681,84.8333333333333
25065,COLEGIO PEDRO DE VALDIVIA -PEÑALOLEN,13122,3,-33.491563,-70.57566,2926,1,10,5,131,88.2757437070938,75.5
25070,COLEGIO NAVARRA,13201,2,-33.58368843,-70.55397529,806,1,10,2,132,86.5439856373429,65.4285714285714
25070,COLEGIO NAVARRA,13201,2,-33.58368843,-70.55397529,806,1,10,5,132,89.2814371257485,87.0
25071,LICEO JOSE ABELARDO NUNEZ Nº5,13201,2,-33.56080415,-70.54525525,872,1,10,2,132,82.4597902097902,62.0
25071,LICEO JOSE ABELARDO NUNEZ Nº5,13201,2,-33.56080415,-70.54525525,872,1,10,5,132,80.3045267489712,62.8
25073,SANTA MARIA DEL PILAR DE LA FLORIDA,13110,2,-33.56606348999999,-70.58835094,121,1,10,2,131,89.212389380531,30.0
25078,ESCUELA PART.COMANDANTE CARLOS CONDELL,13401,1,-33.59813582999999,-70.6784637,559,1,10,2,134,81.6333333333333,62.3636363636364
25082,COLEGIO BICENTENARIO APRENDER,13112,2,-33.5570849,-70.61783664,880,1,10,2,131,88.8563432835821,77.1875
25082,COLEGIO BICENTENARIO APRENDER,13112,2,-33.5570849,-70.61783664,880,1,10,5,131,89.4925373134328,56.8333333333333
25084,ESCUELA RUDOLF DECK WERTH,13201,2,-33.60756585,-70.56217946,460,1,10,2,132,84.4449152542373,51.4
25084,ESCUELA RUDOLF DECK WERTH,13201,2,-33.60756585,-70.56217946,460,1,10,5,132,85.2191011235955,65.2
25085,CENTRO EDUCACIONAL RENCA,13128,2,-33.40206808,-70.72863372,99,1,310,5,131,94.7088607594937,65.375
25085,CENTRO EDUCACIONAL RENCA,13128,2,-33.40206808,-70.72863372,99,1,310,7,131,88.2272727272727,63.8
25087,COLEGIO NOBEL,13110,2,-33.55579211,-70.58792609,155,1,10,2,131,87.1769230769231,78.0
25089,LICEO LOS JAZMINES,13501,1,-33.68546279,-71.23090407,1128,1,10,2,135,79.9582850521437,45.3333333333333
25089,LICEO LOS JAZMINES,13501,1,-33.68546279,-71.23090407,1128,1,10,3,135,68.9545454545455,43.7777777777778
25089,LICEO LOS JAZMINES,13501,1,-33.68546279,-71.23090407,1128,1,10,6,135,62.7130434782609,23.9655172413793
25091,ESC. BASICA BOSTON COLLEGE MAIPU,13119,2,-33.46718281999999,-70.75342606,2466,1,10,2,131,78.031914893617,60.1666666666667
25091,ESC. BASICA BOSTON COLLEGE MAIPU,13119,2,-33.46718281999999,-70.75342606,2466,1,10,5,131,76.5987933634992,64.7692307692308
25094,COLEGIO PART.SAN ESTEBAN DE LAS VISCACHA,13201,2,-33.61024702,-70.5481025,525,1,10,2,132,79.3028169014084,25.3333333333333
25098,ESC. BAS. EJERCITO DE SALVACION,13124,2,-33.43821195,-70.7616087,205,1,10,2,131,86.0569620253165,53.75
25101,COLEGIO CORONEL ELEUTERIO RAMIREZ MOLINA,13113,2,-33.45951912,-70.53472447,1407,1,10,2,131,87.9671361502347,81.7428571428571
25101,COLEGIO CORONEL ELEUTERIO RAMIREZ MOLINA,13113,2,-33.45951912,-70.53472447,1407,1,10,5,131,87.6162790697674,72.5384615384615
25114,ESC. BASICA PART.IBEROAMERICANO,13112,2,-33.58304726,-70.62742742,1323,1,10,2,131,90.894964028777,84.9047619047619
25114,ESC. BASICA PART.IBEROAMERICANO,13112,2,-33.58304726,-70.62742742,1323,1,10,5,131,91.7151515151515,83.3333333333333
25121,COLEGIO SAN ANTONIO DE COLINA,13301,2,-33.18816001999999,-70.66070278,1859,1,10,2,133,90.54877014419,81.0322580645161
25121,COLEGIO SAN ANTONIO DE COLINA,13301,2,-33.18816001999999,-70.66070278,1859,1,10,5,133,90.5798969072165,82.5833333333333
25129,ESCUELA BASICA SAINT FRANCIS COLLEGE,13119,2,-33.50583769,-70.76802877,181,1,110,2,131,91.0718232044199,75.6428571428571
25136,COMPLEJO EDUCACIONAL SAN ALFONSO,13201,2,-33.6162195,-70.6089533,334,1,310,5,132,82.3107344632768,49.0204081632653
25136,COMPLEJO EDUCACIONAL SAN ALFONSO,13201,2,-33.6162195,-70.6089533,334,1,310,7,132,78.7272727272727,47.6875
25136,COMPLEJO EDUCACIONAL SAN ALFONSO,13201,2,-33.6162195,-70.6089533,334,1,310,7,132,72.4897959183673,23.8571428571429
25136,COMPLEJO EDUCACIONAL SAN ALFONSO,13201,2,-33.6162195,-70.6089533,334,1,310,7,132,85.05,44.2857142857143
25138,COLEGIO ALBERT EINSTEIN,13127,2,-33.40193341,-70.65727563,394,1,110,5,131,89.6824324324324,29.0
25142,COLEGIO ANDINO ANTILLANCA,13114,3,-33.425582,-70.57013,208,1,10,5,131,93.3555555555556,98.0
25143,COLEGIO SAN FRANCISCO JAVIER DE HUECHURABA,13107,3,-33.35033399999999,-70.68344,1546,1,10,2,131,94.3117408906883,95.0
25153,COLEGIO PARTICULAR NUEVA ERA SIGLO XXI,13110,2,-33.54940204999999,-70.56727545,1438,1,10,2,131,85.8677884615385,63.5
25153,COLEGIO PARTICULAR NUEVA ERA SIGLO XXI,13110,2,-33.54940204999999,-70.56727545,1438,1,10,5,131,84.0485611510791,70.9166666666667
25155,ESC. PARTICULAR ALFARERO,13119,2,-33.53108383,-70.77670525,379,1,10,2,131,80.9744408945687,48.7142857142857
25157,ESC. BAS. PARTICULAR 1650 MIRAVALLE,13122,2,-33.47988577999999,-70.52837241,915,1,10,2,131,79.5964467005076,35.25
25160,COLEGIO VICTORIANO,13119,2,-33.51186317,-70.77128374,439,1,10,2,131,88.2101694915254,51.5
25160,COLEGIO VICTORIANO,13119,2,-33.51186317,-70.77128374,439,1,10,5,131,89.1827956989247,95.0
25162,ESC. PARTICULAR RAIN - BOW,13201,2,-33.58871527,-70.60365197,299,1,10,2,132,87.2779783393502,48.6153846153846
25166,COLEGIO PART. LOS OLMOS DE PTE. ALTO,13201,2,-33.60139619,-70.5857544,930,1,10,2,132,85.8590476190476,38.5
25166,COLEGIO PART. LOS OLMOS DE PTE. ALTO,13201,2,-33.60139619,-70.5857544,930,1,10,3,132,95.625,58.0
25166,COLEGIO PART. LOS OLMOS DE PTE. ALTO,13201,2,-33.60139619,-70.5857544,930,1,10,5,132,83.2734375,39.25
25166,COLEGIO PART. LOS OLMOS DE PTE. ALTO,13201,2,-33.60139619,-70.5857544,930,1,10,6,132,94.4299065420561,80.0
25171,CENTRO EDUC. PRINCIPADO DE ASTURIAS,13201,2,-33.58224099,-70.58166552,417,1,10,2,132,90.0761421319797,69.3333333333333
25171,CENTRO EDUC. PRINCIPADO DE ASTURIAS,13201,2,-33.58224099,-70.58166552,417,1,10,5,132,86.5454545454545,42.8333333333333
25172,COLEGIO PUMAHUE,13122,3,-33.497877,-70.54718,1905,1,10,2,131,95.658064516129,82.5
25172,COLEGIO PUMAHUE,13122,3,-33.497877,-70.54718,1905,1,10,5,131,97.4148296593186,89.0
25173,ESC. BASICA MUNICIPAL RISOPATRON,13121,1,-33.49051853,-70.68838224,247,1,10,2,131,82.0234741784038,57.7692307692308
25180,COLEGIO RAYEN MAHUIDA,13301,3,-33.265436,-70.72248,259,1,10,5,133,90.6338028169014,89.0
25182,LICEO ALCALDE JORGE INDO,13125,1,-33.36518478,-70.70551471,176,1,310,5,131,86.7136363636364,52.1818181818182
25185,COLEGIO PARTICULAR OZANAM,13101,2,-33.42900852999999,-70.6761622,1016,1,10,2,131,88.4854202401372,79.8333333333333
25189,ESCUELA BASICA FUTURO LAS MERCEDES,13603,1,-33.77876091,-70.89529337,131,1,10,2,136,89.3162393162393,88.5
25190,COLEGIO ADUL. INSTITUTO TABANCURA DE VITACURA,13132,3,-33.39050499999999,-70.551073,59,1,363,6,131,90.34375,60.0
25194,ESCUELA MUNICIPAL VALLE DE LUNA,13125,1,-33.36751982,-70.74413397,298,1,10,2,131,89.48,90.1428571428571
25196,PIERRE TEILHARD DE CHARDIN,13110,2,-33.53114231,-70.58462574,558,1,10,5,131,91.2191235059761,86.6666666666667
25197,COL.PARTICULAR SAN VALENTIN DE MAIPU,13119,2,-33.50822202,-70.7421403,287,1,10,2,131,88.6627906976744,45.0
25198,COLEGIO SANTA MARIA DE MAIPU,13119,2,-33.48429489,-70.74619278,2068,1,10,5,131,87.4190647482014,81.0
25199,COLEGIO AMANCAY DE LA FLORIDA,13110,2,-33.5380661,-70.5772881,212,1,10,2,131,81.6910112359551,70.0
25201,ESCUELA BAS. Y ESP. N_ 115 RENACER,13201,2,-33.62429145,-70.57911553,726,1,10,2,132,96.8656957928803,82.1111111111111
25206,ESC. PART. CHRIST SCHOOL,13119,2,-33.50919371,-70.76511532,114,1,110,2,131,79.7909090909091,11.0
25209,COLEGIO ESPECIAL FUNDAC.NUESTROS HIJOS,13130,2,-33.48418806,-70.65669683,23,1,10,5,131,96.2,82.0
25210,ESC. BASICA N_ 116 ONCOLOG. DR. SOTERO DEL,13201,2,-33.57680006999999,-70.58151167,47,1,10,2,132,94.5757575757576,71.8
25211,ESCUELA PART.ESPECIAL CORPAMEG,13130,2,-33.48450581,-70.65644167,42,1,10,2,131,97.2857142857143,83.75
25211,ESCUELA PART.ESPECIAL CORPAMEG,13130,2,-33.48450581,-70.65644167,42,1,10,5,131,87.8333333333333,27.0
25215,COLEGIO POLIV. GERONIMO DE ALDERETE,13124,2,-33.45847876,-70.75965157,2094,1,10,2,131,87.7612903225806,68.5
25215,COLEGIO POLIV. GERONIMO DE ALDERETE,13124,2,-33.45847876,-70.75965157,2094,1,10,5,131,89.5,75.2857142857143
25215,COLEGIO POLIV. GERONIMO DE ALDERETE,13124,2,-33.45847876,-70.75965157,2094,1,10,7,131,89.2,68.0
25215,COLEGIO POLIV. GERONIMO DE ALDERETE,13124,2,-33.45847876,-70.75965157,2094,1,10,7,131,89.9166666666667,97.0
25218,EXTREMADURA DE PUENTE ALTO,13201,2,-33.58709107,-70.55654465,1100,1,10,2,132,85.2203125,71.4285714285714
25218,EXTREMADURA DE PUENTE ALTO,13201,2,-33.58709107,-70.55654465,1100,1,10,5,132,85.8488372093023,64.2
25220,COLEGIO ALMA MATER,13111,2,-33.55679441,-70.61990952,966,1,10,2,131,86.0275590551181,45.2
25220,COLEGIO ALMA MATER,13111,2,-33.55679441,-70.61990952,966,1,10,5,131,85.6470588235294,49.3333333333333
25220,COLEGIO ALMA MATER,13111,2,-33.55679441,-70.61990952,966,1,10,7,131,87.5,40.5
25224,COLEGIO BERTAIT COLLEGE,13115,3,-33.36661699999999,-70.51716,327,1,10,2,131,99.6958762886598,96.25
25225,ESCUELA BASICA RAYITO DE LUZ DE QUILICURA,13125,2,-33.3688604,-70.736824,644,1,10,2,131,83.391452991453,48.9090909090909
25230,ESC.BAS.Y ESP.INTEGRAL STA. ROSA DE CHENA.,13604,2,-33.56172551,-70.79215766,286,1,10,2,136,80.4615384615385,61.9166666666667
25235,LICEO DE ADULTOS POETA VICENTE HUIDOBRO,13125,1,-33.36585999999999,-70.746765,468,1,165,3,131,86.8255033557047,47.3913043478261
25235,LICEO DE ADULTOS POETA VICENTE HUIDOBRO,13125,1,-33.36585999999999,-70.746765,468,1,165,6,131,86.7966666666667,59.1216216216216
25237,COLEGIO DE ADULTOS GLADYS LAZO,13101,2,-33.44677999999999,-70.643166,281,1,167,3,131,100.0,100.0
25237,COLEGIO DE ADULTOS GLADYS LAZO,13101,2,-33.44677999999999,-70.643166,281,1,167,6,131,95.6819787985866,93.9275362318841
25238,COLEGIO CENTRO EDUCACIONAL ALTAIR,13604,2,-33.56229208,-70.79081618,974,1,10,2,136,87.223752151463,54.25
25238,COLEGIO CENTRO EDUCACIONAL ALTAIR,13604,2,-33.56229208,-70.79081618,974,1,10,5,136,83.9867109634552,75.0
25247,COLEGIO ALICURA,13122,1,-33.46866184999999,-70.5600695,95,1,110,2,131,63.6470588235294,54.5
25247,COLEGIO ALICURA,13122,1,-33.46866184999999,-70.5600695,95,1,110,6,131,63.8928571428571,36.9
25250,COLEGIO POLIV. ALMENDRAL DE LA PINTANA,13112,2,-33.5958222,-70.62030254,972,1,10,2,131,89.5769230769231,68.8
25250,COLEGIO POLIV. ALMENDRAL DE LA PINTANA,13112,2,-33.5958222,-70.62030254,972,1,10,5,131,90.6818181818182,33.0
25250,COLEGIO POLIV. ALMENDRAL DE LA PINTANA,13112,2,-33.5958222,-70.62030254,972,1,10,7,131,91.0882352941177,64.0
25255,ESCUELA INMACULADA CONCEPCION,13301,2,-33.20513141,-70.6780651,692,1,10,2,133,94.090405904059,66.0
25256,ESCUELA BASICA THE FOREST COLLEGE,13105,2,-33.55427652,-70.67197845,1274,1,10,2,131,87.8318240620957,89.0
25256,ESCUELA BASICA THE FOREST COLLEGE,13105,2,-33.55427652,-70.67197845,1274,1,10,5,131,87.1745562130178,88.0
25265,COLEGIO ANTIL MAWIDA,13109,2,-33.54421013,-70.66817293,808,1,10,2,131,84.6603773584906,38.0
25265,COLEGIO ANTIL MAWIDA,13109,2,-33.54421013,-70.66817293,808,1,10,5,131,85.5622119815668,60.2
25269,COLEGIO NUEVO DIEGO DE ALMAGRO,13101,2,-33.43861917,-70.67364004,469,1,10,2,131,88.8327272727273,85.3333333333333
25269,COLEGIO NUEVO DIEGO DE ALMAGRO,13101,2,-33.43861917,-70.67364004,469,1,10,5,131,90.015037593985,90.8333333333333
25270,COLEGIO PART. DE ADULTOS ITSA,13119,2,-33.50880399999999,-70.76655,180,1,165,3,131,88.7916666666667,66.75
25270,COLEGIO PART. DE ADULTOS ITSA,13119,2,-33.50880399999999,-70.76655,180,1,165,6,131,80.8148148148148,55.7407407407407
25271,PROFESOR FRANCISCO VERGARA BOBADILLA,13110,1,-33.53226999999999,-70.57412,236,1,363,6,131,91.6280193236715,24.6521739130435
25278,COLEGIO CAMPANARIO,13402,3,-33.76028,-70.73548,679,1,10,2,134,91.3682795698925,76.0
25279,ESCUELA PARTICULAR SALVADOR DALI,13119,2,-33.5400313,-70.77689954,494,1,10,2,131,84.6105527638191,71.16
25280,ESCUELA BASICA PARTICULAR BREMEN,13105,2,-33.55890876,-70.65738069,197,1,110,2,131,85.1785714285714,57.3333333333333
25282,COLEGIO POLIV. CARDENAL RAUL SILVA HENRIQUEZ,13201,2,-33.61016534,-70.55280896,1661,1,10,2,132,87.525826446281,59.0
25282,COLEGIO POLIV. CARDENAL RAUL SILVA HENRIQUEZ,13201,2,-33.61016534,-70.55280896,1661,1,10,5,132,92.015625,78.5
25282,COLEGIO POLIV. CARDENAL RAUL SILVA HENRIQUEZ,13201,2,-33.61016534,-70.55280896,1661,1,10,7,132,89.6216216216216,53.0
25287,ESCUELA BASICA PARTICULAR ESJELAVI,13112,2,-33.613345,-70.64345619,137,1,10,2,131,99.1230769230769,97.8888888888889
25288,ESC. BAS. Y ESP. CENTRO INTEGRAL ALTAIR DE BA,13302,2,-33.23598319,-70.81352708,578,1,10,2,133,86.2875264270613,66.0
25290,ESCUELA BASICA PARTICULAR EL REY,13119,2,-33.52653277,-70.76910401,137,1,110,2,131,96.8571428571429,43.0
25300,ESC.BAS.NUEVOS CASTANOS DE MAIPU,13119,2,-33.50873778999999,-70.76725097,187,1,110,2,131,66.716814159292,29.4666666666667
25300,ESC.BAS.NUEVOS CASTANOS DE MAIPU,13119,2,-33.50873778999999,-70.76725097,187,1,110,5,131,76.925,52.6153846153846
25303,CENTRO EDUCACIONAL LAURA VICUNA,13128,2,-33.40306366,-70.71002213,504,1,10,2,131,84.9746376811594,63.7272727272727
25303,CENTRO EDUCACIONAL LAURA VICUNA,13128,2,-33.40306366,-70.71002213,504,1,10,5,131,84.1164021164021,59.5625
25304,COLEGIO PAUL HARRIS SCHOOL,13105,2,-33.57514960999999,-70.68814461,822,1,10,2,131,81.158844765343,48.25
25304,COLEGIO PAUL HARRIS SCHOOL,13105,2,-33.57514960999999,-70.68814461,822,1,10,5,131,81.030985915493,42.8636363636364
25304,COLEGIO PAUL HARRIS SCHOOL,13105,2,-33.57514960999999,-70.68814461,822,1,10,7,131,78.8510638297872,52.5
25304,COLEGIO PAUL HARRIS SCHOOL,13105,2,-33.57514960999999,-70.68814461,822,1,10,7,131,83.0530973451327,38.0
25310,COLEGIO SAN NICOLÁS DIÁCONO,13301,3,-33.279736,-70.7032,779,1,10,5,133,90.7621145374449,76.3333333333333
25314,ESCUELA BÁSICA 1737 LOS ALERCES DE MAIPÚ,13119,1,-33.53906923,-70.77792176,563,1,10,2,131,77.7435897435897,48.0
25315,ESCUELA PUERTO FUTURO,13124,5,-33.46152458,-70.74601784,339,1,10,2,131,81.273381294964,50.0
25316,COLEGIO PUELMAPU,13122,2,-33.47068131999999,-70.54559766,388,1,10,2,131,88.99604743083,79.5
25316,COLEGIO PUELMAPU,13122,2,-33.47068131999999,-70.54559766,388,1,10,5,131,88.3333333333333,48.0
25319,ESC. BAS. Y ESP. PART. KIMKELEN,13401,2,-33.58841596,-70.67703418,550,1,10,2,134,71.9452054794521,28.6315789473684
25322,CENTRO EDUCACIONAL DE ADULTOS RAFAEL SOTOMAYO,13110,2,-33.51634,-70.58013,185,1,165,3,131,95.2692307692308,90.1428571428571
25322,CENTRO EDUCACIONAL DE ADULTOS RAFAEL SOTOMAYO,13110,2,-33.51634,-70.58013,185,1,165,6,131,95.8072289156626,89.7954545454545
25324,ESCUELA BASICA QUITALMAHUE,13201,2,-33.63258147,-70.62455389,595,1,10,2,132,82.0150862068966,58.4444444444444
25328,INSTITUTO CRISTIANO LUIS GANDARILLAS,13119,2,-33.50439767999999,-70.75524183,681,1,10,2,131,90.1594202898551,61.4285714285714
25328,INSTITUTO CRISTIANO LUIS GANDARILLAS,13119,2,-33.50439767999999,-70.75524183,681,1,10,5,131,91.4272727272727,79.6666666666667
25329,COLEGIO SANTA CRUZ DE CHICUREO,13301,3,-33.286892,-70.67077,1142,1,10,2,133,93.5557251908397,41.0
25329,COLEGIO SANTA CRUZ DE CHICUREO,13301,3,-33.286892,-70.67077,1142,1,10,5,133,94.8888888888889,96.0
25330,COLEGIO POLIVALENTE ANTARES,13201,2,-33.62512164,-70.58110658,116,1,310,5,132,88.4754098360656,68.6
25331,ESCUELA BASICA PART. CRISTIANO DE LOS HEROES,13119,2,-33.50988153,-70.78879816,431,1,10,2,131,83.3796296296296,3.0
25332,COLEGIO MONTESSORI PUCALAN,13301,3,-33.241844,-70.70038,491,1,10,2,133,94.1156462585034,85.0
25339,LICEO MUNICIPAL DE ADULTO MIGUEL CAMPINO LARRAIN,13404,1,-33.81190999999999,-70.7426,181,1,165,6,134,69.2038834951456,44.0
25342,ESCUELA RAIMAPU-TIERRA FLORIDA,13110,2,-33.53200866,-70.58222615,805,1,10,2,131,85.4581497797357,94.0
25342,ESCUELA RAIMAPU-TIERRA FLORIDA,13110,2,-33.53200866,-70.58222615,805,1,10,5,131,82.8700787401575,50.3333333333333
25344,COLEGIO ALAMIRO PEREZ,13111,2,-33.53729379,-70.61463162,33,1,110,2,131,92.0434782608696,92.5
25347,COLEGIO SEBASTIAN EL CANO SAN BERNARDO,13401,2,-33.60772274,-70.69746949,861,1,10,2,134,88.511811023622,73.0
25347,COLEGIO SEBASTIAN EL CANO SAN BERNARDO,13401,2,-33.60772274,-70.69746949,861,1,10,5,134,90.35,84.6666666666667
25348,COLEGIO  SAN JOSE DE CHICUREO,13301,3,-33.278001,-70.63866,1198,1,10,2,133,92.8003025718608,53.0
25348,COLEGIO  SAN JOSE DE CHICUREO,13301,3,-33.278001,-70.63866,1198,1,10,5,133,94.9963503649635,56.0
25349,COLEGIO PARTICULAR MELFORD COLLEGE,13125,2,-33.36191173,-70.72896112,917,1,10,2,131,84.6236363636364,72.0
25350,ESC. PART. CRISTIANO ORIENTE,13119,2,-33.47480474999999,-70.74943857,462,1,10,2,131,86.5034965034965,81.0
25352,LICEO BICENTENARIO DE EXCELENCIA PATRICIO MEKIS DE PADRE HURTADO,13604,2,-33.57483401999999,-70.8104399,1690,1,10,2,136,91.0097087378641,80.5384615384615
25352,LICEO BICENTENARIO DE EXCELENCIA PATRICIO MEKIS DE PADRE HURTADO,13604,2,-33.57483401999999,-70.8104399,1690,1,10,5,136,88.2418879056047,61.0625
25352,LICEO BICENTENARIO DE EXCELENCIA PATRICIO MEKIS DE PADRE HURTADO,13604,2,-33.57483401999999,-70.8104399,1690,1,10,6,136,89.474025974026,51.55
25352,LICEO BICENTENARIO DE EXCELENCIA PATRICIO MEKIS DE PADRE HURTADO,13604,2,-33.57483401999999,-70.8104399,1690,1,10,7,136,91.9051094890511,89.0
25352,LICEO BICENTENARIO DE EXCELENCIA PATRICIO MEKIS DE PADRE HURTADO,13604,2,-33.57483401999999,-70.8104399,1690,1,10,7,136,90.82,83.0
25356,ESC. BASICA LA PRADERA DE CURACAVI,13503,2,-33.40687205999999,-71.14871271,267,1,10,2,135,86.0230414746544,70.0
25359,COLEGIO METODISTA DE SANTIAGO,13101,2,-33.46779045,-70.64697722,357,1,110,2,131,84.3282442748092,45.5
25359,COLEGIO METODISTA DE SANTIAGO,13101,2,-33.46779045,-70.64697722,357,1,110,5,131,82.6774193548387,41.0
25362,ESC.PART. TALLERES PREVOCACIONALES PADRE HURT,13128,2,-33.4057892,-70.74412652,44,1,110,2,131,62.0555555555556,35.1052631578947
25365,COLEGIO AUSTRALIA,13112,2,-33.61878436,-70.62765577,196,1,110,2,131,93.4136363636364,53.8888888888889
25366,COLEGIO  LATINOAMERICANO,13110,3,-33.51191,-70.55864,588,1,110,2,131,91.7814726840855,93.0
25366,COLEGIO  LATINOAMERICANO,13110,3,-33.51191,-70.55864,588,1,110,5,131,93.1728395061728,82.3333333333333
25367,COLEGIO SANTIAGO,13110,2,-33.55042118,-70.59782185,1124,1,10,2,131,89.5789473684211,74.5
25367,COLEGIO SANTIAGO,13110,2,-33.55042118,-70.59782185,1124,1,10,5,131,88.0,71.6666666666667
25368,COLEGIO PART. CARDENAL CARLOS OVIEDO CAVADA,13119,2,-33.513694,-70.79515242,1626,1,10,2,131,90.618947368421,81.2
25368,COLEGIO PART. CARDENAL CARLOS OVIEDO CAVADA,13119,2,-33.513694,-70.79515242,1626,1,10,5,131,91.521186440678,74.8
25368,COLEGIO PART. CARDENAL CARLOS OVIEDO CAVADA,13119,2,-33.513694,-70.79515242,1626,1,10,7,131,94.8658536585366,68.0
25368,COLEGIO PART. CARDENAL CARLOS OVIEDO CAVADA,13119,2,-33.513694,-70.79515242,1626,1,10,7,131,91.4193548387097,78.0
25369,COLEGIO PARTICULAR ALICANTE,13119,2,-33.47521664,-70.75730314,3811,1,10,2,131,88.7335368512865,74.0625
25369,COLEGIO PARTICULAR ALICANTE,13119,2,-33.47521664,-70.75730314,3811,1,10,5,131,90.5115483319076,83.175
25371,COLEGIO BICENTENARIO SANTA MARIA DE PAINE,13404,2,-33.80612253999999,-70.7418522,1645,1,10,2,134,86.5301668806162,87.6666666666667
25371,COLEGIO BICENTENARIO SANTA MARIA DE PAINE,13404,2,-33.80612253999999,-70.7418522,1645,1,10,5,134,86.8867132867133,63.7037037037037
25373,COLEGIO SAN RAFAEL ARCANGEL,13113,3,-33.43659499999999,-70.57406,128,1,110,5,131,86.7166666666667,57.75
25382,COLEGIO SAINT CHARLES COLLEGE LA FLORIDA,13110,2,-33.53514405,-70.59832597,527,1,10,2,131,93.5946843853821,87.25
25382,COLEGIO SAINT CHARLES COLLEGE LA FLORIDA,13110,2,-33.53514405,-70.59832597,527,1,10,5,131,94.5695364238411,87.6363636363636
25385,ESCUELA HERMANOS CARRERA,13119,2,-33.50417766,-70.75025665,617,1,10,2,131,91.0749542961609,76.6
