RBD,MRUN,COD_JOR,PROM_GRAL,SIT_FIN_R
8503,25550500,2,6.4,P
8503,26071322,2,4.9,R
8503,26079458,2,6.3,P
8503,26110042,2,5.6,P
8503,26242717,2,6.9,P
8503,26244797,2,6.4,P
8503,26532952,2,5.9,P
8503,2124961,2,5.6,P
8503,5282314,2,6.4,P
8503,6622231,2,0.0,T
8503,7982175,2,5.9,P
8503,15040839,2,6.5,P
8503,19159765,2,5.4,P
8503,20118165,2,6.2,P
8503,21407600,2,6.2,P
8503,22649212,2,6.0,P
8503,25134239,2,6.5,P
8503,25640209,2,6.6,P
8503,26544537,2,4.8,P
8503,26568224,2,6.0,P
8503,27076753,2,5.6,P
8503,1282924,2,6.0,P
8503,2038997,2,5.0,P
8503,4160314,2,6.4,P
8503,5348666,2,5.0,P
8503,16053569,2,6.4,P
8503,25714738,2,6.2,P
8503,26245666,2,6.2,P
8503,13841602,2,5.6,P
8503,15484453,2,6.0,P
8503,24124666,2,6.0,P
8503,24841805,2,6.2,P
8503,25479175,2,3.8,R
8503,25580906,2,6.2,P
8503,25612373,2,6.0,P
8503,25708377,2,0.0,T
8503,26068167,2,6.3,P
8503,26559249,2,6.0,P
8503,16045284,2,6.0,P
8503,25477845,2,0.0,T
8503,25501154,2,4.6,P
8503,25639386,2,5.5,P
8503,25713946,2,3.4,R
8503,25975384,2,0.0,Y
8503,26542974,2,5.2,P
8503,26969951,2,4.6,R
8503,808218,2,6.0,P
8503,12300326,2,5.4,P
8503,15419599,2,4.6,P
8503,20466300,2,5.9,P
8503,23368651,2,6.4,P
8503,25465479,2,4.1,P
8503,25466660,2,5.3,P
8503,25477184,2,5.9,P
8503,25479944,2,4.2,P
8503,25560942,2,5.3,P
8503,25601927,2,0.0,T
8503,25627972,2,5.9,P
8503,25839825,2,5.0,P
8503,25841671,2,5.7,P
8503,26343314,2,5.6,P
8503,26367546,2,5.7,P
8503,386013,2,6.2,P
8503,1691753,2,6.1,P
8503,2106432,2,6.5,P
8503,6376515,2,5.8,P
8503,6817647,2,5.2,P
8503,10332314,2,6.3,P
8503,11062513,2,5.4,P
8503,11984998,2,6.5,P
8503,21825993,2,6.0,P
8503,25133311,2,6.0,P
8503,25825242,2,6.6,P
8503,26313652,2,5.7,P
8503,26576234,2,4.7,R
8503,1517921,2,5.8,P
8503,3695155,2,5.1,P
8503,10403751,2,4.6,P
8503,12912717,2,6.0,P
8503,18153064,2,5.0,P
8503,25477845,2,5.0,P
8503,25479175,2,0.0,T
8503,25708543,2,5.6,P
8503,25738794,2,6.3,P
8503,26063200,2,5.0,P
8503,26366210,2,5.7,P
8503,26460034,2,5.5,P
8503,26462887,2,6.2,P
8503,26607870,2,5.5,P
8503,27096363,2,5.4,P
8503,764144,2,5.7,P
8503,5669419,2,4.6,P
8503,7204296,2,0.0,T
8503,7917247,2,0.0,T
8503,12538383,2,5.2,P
8503,14064471,2,0.0,T
8503,14119405,2,4.7,R
8503,18581388,2,5.1,P
8503,18969944,2,6.3,P
8503,19015774,2,6.1,P
8503,25131787,2,5.7,P
8503,25598240,2,5.9,P
8503,25636841,2,6.8,P
8503,25762334,2,6.8,P
8503,25801407,2,6.8,P
8503,25854778,2,6.4,P
8503,25973961,2,6.3,P
8503,26262845,2,5.8,P
8503,139857,2,5.9,P
8503,4356534,2,6.0,P
8503,19605901,2,5.4,P
8503,25763316,2,5.6,P
8503,959168,2,6.6,P
8503,4450622,2,6.6,P
8503,7407693,2,6.0,P
8503,13653509,2,6.5,P
8503,20899089,2,5.5,P
8503,21186351,2,5.5,P
8503,25556051,2,5.8,P
8503,25603835,2,5.7,P
8503,25637437,2,7.0,P
8503,25754667,2,6.5,P
8503,25844271,2,6.2,P
8503,25983240,2,4.9,P
8503,26245613,2,5.9,P
8503,26460375,2,6.7,P
8503,492429,2,4.6,R
8503,6782601,2,6.9,P
8503,9585063,2,6.6,P
8503,12614342,2,6.8,P
8503,23728941,2,6.3,P
8503,25761073,2,6.1,P
8503,26243215,2,6.8,P
8503,26334050,2,0.0,T
8503,26348971,2,0.0,T
8503,833303,2,4.8,P
8503,6782601,2,0.0,T
8503,7060763,2,6.1,P
8503,7882191,2,6.1,P
8503,8922206,2,6.4,P
8503,20899089,2,0.0,T
8503,25642424,2,6.3,P
8503,25759326,2,6.8,P
8503,25821695,2,6.8,P
8503,26313920,2,6.5,P
8503,26328076,2,6.2,P
8503,26461426,2,6.7,P
8503,11788435,2,5.3,P
8503,13617208,2,6.4,P
8503,18414280,2,0.0,T
8503,25551056,2,6.9,P
8503,25756741,2,6.9,P
8503,25974160,2,6.6,P
8503,26245369,2,6.2,P
8503,26457510,2,6.4,P
8503,2787420,2,6.0,P
8503,2882512,2,5.9,P
8503,13081921,2,5.3,P
8503,25560990,2,5.5,P
8503,25620213,2,5.9,P
8503,25712210,2,6.7,P
8503,25836040,2,6.5,P
8503,26050682,2,6.7,P
8503,26244619,2,6.6,P
8503,26268437,2,6.0,P
8503,444963,2,5.8,P
8503,9090594,2,4.8,P
8503,12303635,2,6.0,P
8503,22085788,2,5.7,P
8503,25974803,2,5.2,P
8503,26068352,2,5.8,P
8503,26242109,2,5.9,P
8503,12419550,1,5.3,P
8503,13561358,1,0.0,T
8503,13858505,1,3.2,R
8503,18079613,1,5.8,P
8503,23716076,1,6.4,P
8503,24184074,1,5.1,P
8503,25635873,1,6.3,P
8503,26260953,1,6.0,P
8503,26926313,1,6.3,P
8503,354041,1,5.6,P
8503,3073677,1,6.0,P
8503,6093320,1,6.5,P
8503,9985259,1,6.4,P
8503,24184074,1,0.0,T
8503,25458926,1,5.7,P
8503,25609880,1,5.3,P
8503,25736598,1,6.3,P
8503,25812986,1,5.9,P
8503,25813360,1,6.0,P
8503,26019249,1,5.4,P
8503,26074745,1,5.4,P
8503,26271033,1,6.0,P
8503,26458281,1,0.0,T
8503,6572122,1,0.0,T
8503,14845736,1,5.6,P
8503,16053037,1,5.1,P
8503,16952138,1,5.1,P
8503,22285692,1,5.3,P
8503,23969689,1,5.1,P
8503,25623560,1,5.9,P
8503,26301971,1,5.9,P
8503,26616400,1,0.0,T
8503,27093135,1,4.5,P
8503,6572122,1,5.8,P
8503,26290893,1,6.0,P
8503,26616400,1,5.6,P
8503,26618903,1,6.5,P
8503,26986409,1,6.7,P
8503,7817660,1,5.3,P
8503,15859986,1,6.0,P
8503,26457306,1,5.1,P
8503,2219380,1,5.5,P
8503,8930748,1,6.0,P
8503,25754688,1,6.0,P
8503,25763796,1,5.9,P
8503,25829416,1,6.3,P
8503,7524840,1,0.0,Y
8503,11091695,1,5.0,P
8503,12714519,1,5.1,P
8503,15025704,1,6.0,P
8503,23156419,1,6.7,P
8503,25479841,1,5.4,P
8503,25850047,1,5.9,P
8503,26119560,1,5.2,P
8503,26266778,1,6.4,P
8503,26458281,1,5.5,P
8503,26559915,1,6.6,P
8503,26581199,1,4.0,R
8503,4163833,1,4.9,R
8503,5033019,1,6.6,P
8503,6487155,1,5.6,P
8503,7886446,1,6.6,P
8503,8714887,1,6.0,P
8503,16533146,1,5.7,P
8503,20696820,1,6.6,P
8503,25629604,1,6.8,P
8503,25979208,1,5.0,R
8503,26456774,1,5.0,P
8503,1848079,1,5.0,P
8503,2547926,1,6.2,P
8503,8534966,1,6.2,P
8503,17375488,1,6.1,P
8503,25474031,1,5.4,P
8503,25578378,1,5.8,P
8503,25737443,1,6.0,P
8503,25763689,1,6.3,P
8503,25763867,1,6.2,P
8503,26067824,1,5.6,P
8503,318263,1,6.6,P
8503,13016229,1,6.5,P
8503,13539871,1,6.8,P
8503,16766053,1,6.9,P
8503,20611452,1,6.5,P
8503,21740873,1,6.5,P
8503,25462974,1,6.3,P
8503,25551433,1,6.5,P
8503,25604035,1,6.7,P
8503,25711961,1,6.4,P
8503,25831640,1,6.6,P
8503,26247763,1,6.6,P
8503,26498273,1,6.4,P
8503,20871519,1,6.6,P
8503,25133235,1,6.2,P
8503,25713187,1,5.6,P
8503,25764841,1,5.5,P
8503,25813470,1,5.8,P
8503,25977678,1,6.4,P
8503,26460860,1,6.6,P
8503,9038644,1,6.9,P
8503,14264825,1,4.5,R
8503,16472698,1,5.7,P
8503,18636377,1,6.4,P
8503,25610811,1,4.9,P
8503,26305510,1,6.1,P
8503,26461620,1,5.7,P
8503,27086961,1,5.7,P
8503,11314169,1,5.2,P
8503,18753234,1,5.9,P
8503,21241873,1,5.5,P
8503,21730580,1,5.7,P
8503,22235661,1,6.3,P
8503,25477739,1,5.5,P
8503,25641709,1,5.3,P
8503,26610045,1,6.1,P
8503,2316519,1,6.0,P
8503,11048779,1,4.9,P
8503,17409465,1,6.2,P
8503,23655934,1,5.4,P
8503,25626907,1,6.4,P
8503,25791619,1,5.5,P
8503,5318106,1,5.0,R
8503,11070420,1,4.8,P
8503,11444034,1,6.8,P
8503,14975705,1,6.1,P
8503,23868135,1,4.8,P
8503,24207009,1,5.9,P
8503,25608276,1,0.0,T
8503,25712351,1,6.8,P
8503,25714679,1,6.7,P
8503,25829191,1,5.9,P
8503,6912829,1,6.9,P
8503,23092047,1,6.9,P
8503,25131222,1,5.6,P
8503,25473883,1,5.9,P
8503,25480023,1,7.0,P
8503,25608276,1,6.5,P
8503,25763867,1,0.0,T
8503,25764415,1,6.0,P
8504,16546782,1,5.6,P
8504,22113620,1,0.0,T
8504,27076856,1,5.3,P
8504,27079821,1,6.3,P
8504,89528,1,5.4,P
8504,25596896,1,5.9,P
8504,26926916,1,5.6,P
8504,26935794,1,5.9,P
8504,26944520,1,0.0,T
8504,3170506,1,6.1,P
8504,6307431,1,6.0,P
8504,24427855,1,6.0,P
8504,25636899,1,0.0,T
8504,25641363,1,5.2,P
8504,26609140,1,0.0,T
8504,26920085,1,6.6,P
8504,26968526,1,0.0,T
8504,1270319,1,5.7,P
8504,3656842,1,6.0,P
8504,15076435,1,5.1,P
8504,19197530,1,4.9,P
8504,25478036,1,5.7,P
8504,25759801,1,5.7,P
8504,26459457,1,5.9,P
8504,26585575,1,5.3,P
8504,26926916,1,0.0,T
8504,26955224,1,6.2,P
8504,6063162,1,5.5,P
8504,13588689,1,5.2,P
8504,22649404,1,5.3,P
8504,26927275,1,5.7,P
8504,27086215,1,4.7,P
8504,1791825,1,0.0,T
8504,2323313,1,0.0,T
8504,5211165,1,5.6,P
8504,18644997,1,0.0,T
8504,24258403,1,5.4,P
8504,26929690,1,6.0,P
8504,26944344,1,5.8,P
8504,813974,1,6.0,P
8504,5583289,1,6.6,P
8504,6319656,1,5.2,P
8504,6599012,1,6.0,P
8504,23586102,1,6.4,P
8504,26927275,1,0.0,T
8504,26944520,1,5.7,P
8504,26949776,1,5.7,P
8504,27086477,1,6.2,P
8504,5645384,1,5.6,P
8504,10387438,1,6.7,P
8504,14903643,1,6.0,P
8504,17641637,1,0.0,T
8504,25506531,1,5.5,P
8504,26353928,1,5.7,P
8504,27086767,1,6.2,P
8504,51235,1,5.7,P
8504,11113803,1,6.2,P
8504,20601433,1,6.6,P
8504,25493614,1,2.0,R
8504,26243612,1,5.6,P
8504,26925810,1,6.1,P
8504,6411211,1,0.0,T
8504,7246484,1,4.7,R
8504,13840784,1,4.8,P
8504,14475804,1,5.5,P
8504,21335384,1,6.3,P
8504,25478501,1,4.9,P
8504,25608285,1,2.0,R
8504,25617078,1,0.0,T
8504,25643719,1,5.0,P
8504,26530351,1,4.4,R
8504,2350924,1,0.0,T
8504,9409022,1,5.5,P
8504,13534973,1,5.3,P
8504,13616443,1,5.8,P
8504,19032085,1,5.6,P
8504,26980826,1,5.0,P
8504,15447745,1,5.0,P
8504,15937250,1,0.0,T
8504,23319179,1,5.6,P
8504,25461388,1,5.6,P
8504,25739338,1,4.9,P
8504,25758334,1,6.1,P
8504,26464082,1,5.4,P
8504,47455,1,5.4,P
8504,346080,1,5.8,P
8504,7817660,1,0.0,T
8504,13096026,1,6.4,P
8504,15937250,1,5.9,P
8504,25459593,1,5.7,P
8504,25497636,1,6.1,P
8504,25578677,1,6.5,P
8504,25634709,1,6.4,P
8504,25842467,1,6.1,P
8504,25835056,1,0.0,T
8504,26018887,1,5.5,P
8504,26609334,1,0.0,Y
8504,27082104,1,0.0,T
8504,4163702,1,6.1,P
8504,6195541,1,5.0,P
8504,7891326,1,6.4,P
8504,8095976,1,5.2,P
8504,8424011,1,6.4,P
8504,15219031,1,6.2,P
8504,16335989,1,5.5,P
8504,16759467,1,5.5,P
8504,17794936,1,5.2,P
8504,21524388,1,4.5,P
8504,11203914,1,5.5,P
8504,16335989,1,0.0,T
8504,11646122,1,0.0,T
8504,20910540,1,6.1,P
8504,26695914,1,6.6,P
8504,26967361,1,5.7,P
8504,5571791,1,6.3,P
8504,11646122,1,5.2,P
8504,19857583,1,5.7,P
8504,26967361,1,0.0,T
8504,18111,1,6.3,P
8504,5682405,1,6.3,P
8504,6084883,1,5.2,P
8504,6850355,1,6.4,P
8504,8206271,1,6.5,P
8504,8265353,1,5.1,P
8504,9812239,1,6.2,P
8504,14901233,1,6.8,P
8504,16372140,1,6.3,P
8504,25577344,1,5.5,P
8504,25761474,1,6.5,P
8505,3976108,1,5.5,P
8505,10777378,1,5.9,P
8505,16896049,1,2.8,R
8505,18429331,1,6.8,P
8505,23749933,1,5.8,P
8505,8260907,1,6.1,P
8505,17384852,1,6.3,P
8505,643053,1,6.1,P
8505,19352583,1,6.0,P
8505,25485547,1,6.7,P
8505,25838916,1,6.2,P
8505,26605929,1,0.0,Y
8505,6227941,1,6.2,P
8505,20608366,1,5.4,P
8505,25821510,1,5.9,P
8505,26578226,1,6.2,P
8505,5264965,1,6.7,P
8505,26950860,1,6.6,P
8505,1931086,1,5.0,P
8505,21361677,2,6.9,P
8505,26613073,2,6.8,P
8505,27087589,2,6.5,P
8505,21480926,2,6.1,P
8505,23147102,2,5.5,P
8505,26920139,2,4.7,P
8505,26939035,2,5.3,P
8505,3405487,2,5.9,P
8505,8524495,2,6.5,P
8505,11672773,2,6.9,P
8505,16282627,2,0.0,T
8505,18442426,2,6.1,P
8505,26920139,2,0.0,T
8505,1008079,2,5.0,P
8505,4460326,2,6.3,P
8505,4904098,2,6.4,P
8505,13847007,2,6.9,P
8505,25475312,2,5.6,P
8505,17197662,1,0.0,T
8505,25576879,1,5.9,P
8505,27082209,1,6.2,P
8505,24771077,1,5.0,P
8505,25757508,1,6.0,P
8505,26255487,1,6.7,P
8505,4511459,2,6.0,P
8505,16523674,2,5.7,P
8505,26937422,2,6.3,P
8505,25756293,2,6.7,P
8505,13460753,2,5.2,P
8505,14290391,2,6.6,P
8505,8518280,2,5.8,P
8505,11632700,2,5.8,P
8505,7351129,2,6.6,P
8505,13718474,2,6.8,P
8505,18261704,2,6.6,P
8505,10892365,1,6.7,P
8505,11842579,1,5.8,P
8505,21677961,1,6.4,P
8505,25818039,1,5.9,P
8505,26927210,1,6.1,P
8505,17688509,1,6.3,P
8505,20167284,1,6.1,P
8505,22220947,1,6.3,P
8505,25621384,1,5.8,P
8505,26270205,1,6.3,P
8505,11574081,1,4.6,R
8505,16736302,1,4.7,R
8505,26969148,1,6.0,P
8505,6739451,1,6.1,P
8505,10736578,1,6.2,P
8505,15560272,1,6.9,P
8505,26245696,1,5.8,P
8505,6473384,1,6.5,P
8505,25574483,1,5.2,P
8506,4500560,3,5.4,P
8506,6967506,3,5.1,P
8506,17622044,3,5.1,P
8506,24946578,3,0.0,T
8506,25131483,3,0.0,T
8506,25139328,3,5.7,P
8506,25846711,3,0.0,T
8506,26262831,3,4.8,P
8506,26529870,3,5.4,P
8506,26949263,3,4.9,P
8506,27085801,3,5.8,P
8506,643053,3,0.0,T
8506,1591597,3,4.9,P
8506,4961386,3,4.4,R
8506,10588142,3,5.5,P
8506,12978226,3,2.6,R
8506,14286706,3,4.1,R
8506,22430456,3,5.8,P
8506,25578276,3,6.4,P
8506,25580941,3,3.8,R
8506,25756592,3,5.2,P
8506,26266165,3,0.0,T
8506,26939406,3,1.8,R
8506,27086136,3,5.1,P
8506,2865425,3,5.2,P
8506,6290832,3,5.5,P
8506,9065222,3,5.4,P
8506,9770438,3,4.8,P
8506,12683835,3,5.2,P
8506,15683604,3,4.9,P
8506,24392872,3,5.3,P
8506,25131483,3,4.7,P
8506,25461233,3,4.9,P
8506,25513887,3,5.6,P
8506,26012056,3,4.3,R
8506,26561375,3,5.4,P
8506,26925463,3,5.2,P
8506,1356250,3,2.6,R
8506,14527706,3,5.8,P
8506,23047359,3,4.5,R
8506,25132823,3,5.6,P
8506,25608570,3,6.6,P
8506,26304665,3,5.2,P
8506,26608580,3,3.4,R
8506,26614574,3,5.0,P
8506,26930325,3,6.2,P
8506,2419952,3,5.3,P
8506,6033894,3,6.0,P
8506,9502506,3,5.3,P
8506,15993859,3,5.6,P
8506,23564761,3,5.7,P
8506,26155432,3,5.0,P
8506,2351353,3,5.9,P
8506,8541154,3,6.3,P
8506,8910522,3,5.2,P
8506,11804636,3,5.4,P
8506,14030012,3,5.3,P
8506,23605153,3,2.1,R
8506,24016551,3,5.4,P
8506,25132813,3,5.3,P
8506,25138666,3,5.4,P
8506,25634637,3,1.5,R
8506,26121561,3,5.5,P
8506,26148019,3,1.5,T
8506,26352338,3,5.1,P
8506,26361634,3,5.3,P
8506,26462706,3,4.4,R
8506,26979520,3,4.0,R
8506,673679,3,5.2,P
8506,4278580,3,5.7,P
8506,8817247,3,5.4,P
8506,10819950,3,5.0,P
8506,13744359,3,5.9,P
8506,18924398,3,5.6,P
8506,25461107,3,5.6,P
8506,25497314,3,5.5,P
8506,25552170,3,5.1,P
8506,25756137,3,5.2,P
8506,25844577,3,5.1,P
8506,25983393,3,5.4,P
8506,26344835,3,4.7,P
8506,26927307,3,5.2,P
8506,26938934,3,6.1,P
8506,27078750,3,5.0,P
8506,939022,1,5.4,P
8506,3176158,1,5.2,P
8506,4866975,1,5.3,P
8506,4996529,1,5.3,P
8506,9201127,1,4.9,P
8506,23749853,1,4.7,P
8506,25132107,1,5.3,P
8506,25491363,1,3.1,R
8506,25574603,1,5.0,P
8506,25708975,1,5.0,P
8506,25791425,1,0.0,T
8506,25799501,1,5.4,P
8506,25812994,1,0.0,T
8506,26245765,1,4.9,P
8506,26541556,1,5.4,P
8506,1947693,3,5.0,P
8506,5775093,3,5.0,P
8506,10935029,3,5.7,P
8506,25134874,3,5.2,P
8506,25843576,3,5.6,P
8506,26461547,3,3.0,R
8506,26614399,3,5.0,P
8506,26621249,3,4.5,P
8506,6566019,3,4.8,P
8506,8752757,3,5.6,P
8506,10602453,3,6.1,P
8506,20118977,3,5.4,P
8506,20589297,3,5.5,P
8506,20865542,3,4.9,P
8506,26271966,3,5.8,P
8506,26498654,3,5.0,P
8506,26576568,3,3.9,R
8506,26619319,3,5.9,P
8506,25460285,4,4.5,P
8506,7589322,1,6.2,P
8506,8501000,1,0.0,T
8506,20564030,1,6.2,P
8506,25816974,1,5.6,P
8506,26135247,1,6.3,P
8506,691991,1,5.0,P
8506,2949608,1,5.1,P
8506,9936605,1,5.5,P
8506,25146318,1,0.0,T
8506,25473799,1,5.6,P
8506,25551821,1,5.3,P
8506,25618232,1,5.1,P
8506,25630092,1,5.7,P
8506,25633093,1,5.1,P
8506,26146703,1,5.4,P
8506,26939992,1,5.7,P
8506,4408048,1,4.8,P
8506,5866289,1,5.8,P
8506,5938937,1,4.8,P
8506,6053689,1,0.0,T
8506,10442025,1,4.7,P
8506,17853730,1,5.2,P
8506,21725021,1,5.6,P
8506,26076254,1,5.2,P
8506,26921098,1,5.5,P
8506,4060744,1,3.3,R
8506,12353526,1,4.9,P
8506,12450619,1,6.4,P
8506,16020213,1,5.8,P
8506,21997571,1,5.2,P
8506,25492611,1,4.9,P
8506,25760598,1,0.0,T
8506,25800553,1,5.2,P
8506,25962562,1,5.7,P
8506,26926176,1,5.4,P
8506,27087534,1,6.2,P
8506,325534,1,4.8,P
8506,8181058,1,5.8,P
8506,11098916,1,5.8,P
8506,11799059,1,1.6,R
8506,25790075,1,3.8,R
8506,26919718,1,5.4,P
8506,1682746,1,4.6,P
8506,6411211,1,5.9,P
8506,6966632,1,5.7,P
8506,13817156,1,4.2,R
8506,25524535,1,6.0,P
8506,25846503,1,0.0,Y
8506,26245269,1,0.0,T
8506,26575363,1,4.9,P
8506,26612003,1,0.0,T
8506,26619569,1,5.0,P
8506,4664371,1,6.4,P
8506,6053689,1,5.8,P
8506,7609417,1,0.0,T
8506,10873549,1,5.2,P
8506,19523381,1,5.0,P
8506,23542814,1,5.2,P
8506,25557940,1,5.1,P
8506,25560841,1,5.0,P
8506,26015052,1,4.5,P
8506,26541317,1,4.9,P
8506,26922239,1,4.9,P
8506,27093261,1,4.8,P
8506,4317004,1,0.0,T
8506,4885340,1,5.5,P
8506,10081654,1,5.2,P
8506,22905062,1,0.0,T
8506,25479069,1,6.2,P
8506,25640121,1,5.4,P
8506,26344210,1,6.0,P
8506,26462925,1,6.1,P
8506,26617266,1,5.5,P
8506,26944640,1,0.0,T
8506,4317004,1,5.7,P
8506,10081654,1,0.0,T
8506,19956673,1,5.8,P
8506,21106915,1,5.4,P
8506,22905062,1,5.7,P
8506,23832731,1,6.1,P
8506,25577261,1,3.8,R
8506,25613248,1,4.6,P
8506,26057791,1,5.1,P
8506,26269660,1,6.4,P
8506,6166307,1,5.1,P
8506,8184473,1,4.8,P
8506,19118037,1,5.1,P
8506,24480103,1,5.2,P
8506,25485701,1,5.7,P
8506,25640782,1,5.0,P
8506,25708979,1,5.3,P
8506,25736297,1,5.6,P
8506,26534634,1,4.7,P
8506,6505026,1,6.3,P
8506,13333351,1,5.3,P
8506,17346106,1,5.5,P
8506,17578121,1,6.0,P
8506,21053774,1,5.6,P
8506,23272606,1,5.0,P
8506,25141156,1,5.3,P
8506,25505197,1,5.3,P
8506,25574402,1,5.0,P
8506,397584,1,5.4,P
8506,8403860,1,6.0,P
8506,13096760,1,4.7,P
8506,13333351,1,0.0,T
8506,13641889,1,6.0,P
8506,17197662,1,5.3,P
8506,22837856,1,5.4,P
8506,25131094,1,5.0,P
8506,25577951,1,6.7,P
8506,25712527,1,4.7,P
8506,26305362,1,5.4,P
8507,671111,3,6.5,P
8507,739551,3,5.3,P
8507,22757991,3,6.9,P
8507,24946578,3,0.0,T
8507,25596256,3,6.4,P
8507,25842700,3,6.2,P
8507,26067921,3,6.1,P
8507,26083971,3,5.9,P
8507,815343,3,5.5,P
8507,4140336,3,5.9,P
8507,6622231,3,6.4,P
8507,16340165,3,6.2,P
8507,25140156,3,4.7,P
8507,25636899,3,0.0,T
8507,25812576,3,5.6,P
8507,26243372,3,0.0,Y
8507,26458893,3,6.1,P
8507,26609920,3,5.7,P
8507,26618738,3,6.0,P
8507,26935476,3,0.0,Y
8507,26944995,3,6.0,P
8507,1430744,3,5.8,P
8507,6159775,3,5.5,P
8507,19777086,3,4.6,P
8507,23347300,3,0.0,T
8507,26290725,3,6.5,P
8507,5913663,3,5.8,P
8507,9264040,3,5.3,P
8507,9348810,3,6.0,P
8507,9951164,3,6.0,P
8507,13614271,3,4.6,P
8507,16379402,3,6.0,P
8507,18394546,3,0.0,T
8507,23347300,3,4.9,P
8507,24864640,3,5.8,P
8507,24911579,3,5.4,P
8507,25140482,3,5.1,P
8507,26147611,3,6.5,P
8507,26351821,3,5.1,P
8507,3994235,3,5.4,P
8507,6648627,3,6.6,P
8507,20231238,3,6.5,P
8507,24946578,3,6.6,P
8507,25525036,3,4.5,P
8507,25637935,3,6.1,P
8507,25974957,3,4.8,P
8507,26606440,3,6.4,P
8507,11950657,3,6.4,P
8507,13525707,3,6.0,P
8507,13705472,3,5.2,P
8507,16625979,3,4.0,R
8507,24626852,3,5.8,P
8507,25503782,3,6.2,P
8507,25523649,3,6.1,P
8507,25600150,3,5.8,P
8507,25609845,3,6.1,P
8507,25625138,3,6.0,P
8507,26243143,3,6.1,P
8507,26349636,3,5.5,P
8507,26351896,3,5.7,P
8507,26463331,3,6.0,P
8507,26614084,3,5.0,P
8507,3829355,3,4.6,P
8507,10029123,3,5.6,P
8507,11359540,3,5.9,P
8507,22501073,3,5.6,P
8507,26456927,3,5.8,P
8507,26459900,3,5.0,P
8507,18008517,3,4.2,R
8507,18053276,3,5.4,P
8507,18211546,3,0.0,Y
8507,18640215,3,4.9,P
8507,25962629,3,6.4,P
8507,26062625,3,5.5,P
8507,26150553,3,5.0,P
8507,26457420,3,5.7,P
8507,26556532,3,5.1,P
8507,4658878,3,0.0,T
8507,12248430,3,6.2,P
8507,13703444,3,5.2,P
8507,18845289,3,4.2,R
8507,22055632,3,6.5,P
8507,25457341,3,4.9,P
8507,26075664,3,6.5,P
8507,26076743,3,6.6,P
8507,26580665,3,6.4,P
8507,26608241,3,6.0,P
8507,1791825,3,6.8,P
8507,6415651,3,0.0,Y
8507,15164559,3,6.4,P
8507,16468828,3,5.8,P
8507,25466973,3,6.0,P
8507,25578272,3,6.4,P
8507,26968656,3,6.6,P
8507,25601499,3,0.0,Y
8507,25837136,3,5.3,P
8507,26023627,3,6.4,P
8507,26462929,3,5.1,P
8507,27095303,3,5.7,P
8507,882312,3,5.4,P
8507,22828704,3,6.1,P
8507,25495112,3,5.9,P
8507,25610905,3,6.6,P
8507,26063045,3,6.4,P
8507,7175604,3,6.2,P
8507,11421012,3,5.1,P
8507,14026495,3,5.4,P
8507,25623460,3,6.7,P
8507,26945960,3,5.0,P
8507,27093657,3,5.0,P
8507,1732817,3,6.1,P
8507,8309187,3,5.6,P
8507,13997580,3,6.6,P
8507,25820786,3,6.6,P
8507,2442522,3,6.2,P
8507,25466303,3,5.2,P
8507,25798068,3,5.2,P
8507,25807948,3,6.7,P
8507,25829505,3,5.9,P
8507,1207842,1,5.0,P
8507,16837011,1,5.6,P
8507,25638801,1,5.2,P
8507,25639530,1,5.3,P
8507,25638303,1,0.0,T
8507,25764543,1,5.4,P
8507,3585237,1,5.3,P
8507,11829281,1,6.1,P
8507,25576876,1,5.9,P
8507,26067485,1,6.8,P
8507,7328134,1,5.8,P
8507,8459097,1,5.1,P
8507,10587607,1,5.4,P
8507,23208436,1,5.5,P
8507,25491868,1,6.0,P
8507,25524090,1,5.9,P
8507,25556008,1,5.1,P
8507,25638303,1,6.2,P
8507,25824582,1,6.5,P
8507,26058852,1,6.6,P
8507,25738619,1,5.7,P
8507,26359298,1,5.9,P
8507,3744923,1,6.2,P
8507,5234401,1,6.5,P
8507,17746638,1,5.9,P
8507,19101904,1,5.2,P
8507,25580410,1,2.4,R
8507,25640501,1,5.6,P
8507,282317,1,5.3,P
8507,3744923,1,0.0,T
8507,17131365,1,5.3,P
8507,24415583,1,5.4,P
8507,25755201,1,6.0,P
8507,25837149,1,5.7,P
8507,26373165,1,6.6,P
8507,3308365,1,6.9,P
8507,22143247,1,6.3,P
8507,22405642,1,4.9,P
8507,22431992,1,0.0,T
8507,26462237,1,6.1,P
8507,2099437,1,6.0,P
8507,7152706,1,6.0,P
8507,10434870,1,6.4,P
8507,20298753,1,6.0,P
8507,22431992,1,5.6,P
8507,26268317,1,6.7,P
8507,1828810,1,5.4,P
8507,5724975,1,5.6,P
8507,14390402,1,6.1,P
8507,14727548,1,5.6,P
8507,20617948,1,5.0,P
8507,20915846,1,6.3,P
8507,21748141,1,5.3,P
8507,25980655,1,5.6,P
8507,6725381,1,6.1,P
8507,7258703,1,5.7,P
8507,12684328,1,6.5,P
8507,25821844,1,0.0,Y
8507,11340403,1,5.4,P
8507,13645089,1,6.3,P
8507,17096607,1,5.9,P
8507,25595865,1,6.2,P
8507,25755396,1,5.3,P
8507,25844649,1,5.3,P
8507,26018887,1,0.0,T
8507,9239,1,6.2,P
8507,13668246,1,5.8,P
8507,25456654,1,4.9,R
8507,25472660,1,6.1,P
8507,25473733,1,6.1,P
