stop_id,stop_name,RBD,school_name,distance
PG748,PG748-Mateo De Toro Y Z. / Esq. Reina Del Mar,26246,ESCUELA ESP. PROFESORA ELSA BENITEZ,0.3321005632318418
PG749,PG749-Mateo De Toro Y Z. / Esq. El Topacio,25743,ESC. DE PARVULOS PART. LA FAROLA,0.305337930411303
PG1895,PG1895-Mateo De Toro Y Z. / Esq. Las Carabelas,13103,COLEGIO PARTICULAR CALDERA,0.3028994106054747
PG1636,PG1636-Mateo De Toro Y Z. / Esq. Avenida Portales,26028,COLEGIO EMMANUEL HIGH SCHOOL,0.3395667749474241
PG697,PG697-Avenida Portales / Esq. General Urrutia,26028,COLEGIO EMMANUEL HIGH SCHOOL,0.2190152760536008
PG698,PG698-Parada 4 / Est. 5 Pinos,20458,ESCUELA ESPECIAL N° 2478 ANGELES,0.5182035146417817
PG699,PG699-Parada 2 / Est. 5 Pinos,20458,ESCUELA ESPECIAL N° 2478 ANGELES,0.24608537491470284
PG700,PG700-Avenida Portales / Esq. El Salitre,20458,ESCUELA ESPECIAL N° 2478 ANGELES,0.06700074891948887
PG1763,PG1763-Avenida Portales / Esq. Frida Khalo,20458,ESCUELA ESPECIAL N° 2478 ANGELES,0.26157140478999524
PG1745,PG1745-Parada 2 / Est.Nos,10520,LICEO  EL PRINCIPAL,0.7044854559416227
PG702,PG702-Avenida Portales / Esq. García De La Huerta,10520,LICEO  EL PRINCIPAL,0.522420892898014
PG703,PG703-Avenida Portales / Esq. Regina Gálvez,10520,LICEO  EL PRINCIPAL,0.21576074708945375
PG1605,PG1605-Avenida Portales / Esq. Robert Kennedy,10520,LICEO  EL PRINCIPAL,0.14750266857309352
PG1702,PG1702-Avenida Portales / Esq. Enrique Lynch,10520,LICEO  EL PRINCIPAL,0.3244252886136733
PG1607,PG1607-Av. Pdte. J. Alessandri R. / Esq. Carlos Alegría,10520,LICEO  EL PRINCIPAL,0.6428220204619823
PG1615,PG1615-Av. Pdte. J. Alessandri R. / Esq. Julio Zúñiga,10520,LICEO  EL PRINCIPAL,0.3286702915672034
PG1574,PG1574-Av. Pdte. J. Alessandri R. / Esq. Regina Gálvez,10520,LICEO  EL PRINCIPAL,0.2476353074207075
PG728,PG728-Parada 1 / Est.Nos,10520,LICEO  EL PRINCIPAL,0.7151769570457477
PG729,PG729-Avenida Portales / Esq. Leonardo Da Vinci,20458,ESCUELA ESPECIAL N° 2478 ANGELES,0.2859284694638563
PG1764,PG1764-Avenida Portales / Esq. Paulo Freire,20458,ESCUELA ESPECIAL N° 2478 ANGELES,0.05581696747904727
PG730,PG730-Parada 1 / Est. 5 Pinos,20458,ESCUELA ESPECIAL N° 2478 ANGELES,0.2571221143831964
PG731,PG731-Parada 3 / Est. 5 Pinos,20458,ESCUELA ESPECIAL N° 2478 ANGELES,0.5022574517869941
PG732,PG732-Avenida Portales / Esq. Avenida Central,26028,COLEGIO EMMANUEL HIGH SCHOOL,0.22541583942280669
PG1637,PG1637-Mateo De Toro Y Z. / Esq. Agustín Venegas Y.,13103,COLEGIO PARTICULAR CALDERA,0.3341504813253229
PG1894,PG1894-Mateo De Toro Y Z. / Esq. Augusto Carozzi P.,13103,COLEGIO PARTICULAR CALDERA,0.2926468497675
PG808,PG808-Mateo De Toro Y Z. / Esq. El Topacio,25743,ESC. DE PARVULOS PART. LA FAROLA,0.32358156932550597
PG809,PG809-Mateo De Toro Y Z. / Esq. Reina Del Mar,26246,ESCUELA ESP. PROFESORA ELSA BENITEZ,0.34619326171009285
PG810,PG810-Mateo De Toro Y Z. / Esq. Barros Arana,26227,ESCUELA ESP. ARCA DE LOS NIÑOS,0.3508840350374532
PG916,PG916-Barros Arana / Esq. Eucaliptus,26227,ESCUELA ESP. ARCA DE LOS NIÑOS,0.12474255390450593
PG917,PG917-Barros Arana / Esq. Eucaliptus,26227,ESCUELA ESP. ARCA DE LOS NIÑOS,0.19334615481449266
PG207,PG207-Eucaliptus / Esq. Bulnes,26337,ESCUELA ESPECIAL ADAES,0.10391552890472908
PG208,PG208-Eucaliptus / Esq. Freire,31145,ESCUELA ESPECIAL DE LENGUAJE MUNDO RAVALEN,0.07863538324838126
PG209,PG209-Freire / Esq. Maestranza,31145,ESCUELA ESPECIAL DE LENGUAJE MUNDO RAVALEN,0.2133860266929866
PG210,PG210-Freire / Esq. Nogales,10482,COLEGIO ARTURO PRAT,0.24936045635857967
PG211,PG211-Freire / Esq. San Alfonso,16921,ESCUELA ESPECIAL N°234 `LAS FLORES`,0.1046060774355774
PG1573,PG1573-Parada 5 / (M) La Cisterna,9697,LICEO POLIVALENTE,0.17109297493280298
PG212,PG212-Parada 4 / (M) La Cisterna,9697,LICEO POLIVALENTE,0.338268216990583
PG213,PG213-Av. Américo Vespucio / Esq. San Carlos,9706,ESCUELA BAS. OSCAR ENCALADA YOVANOVICH,0.2134093448627346
PG214,PG214-Parada / Complejo Educ. Los Andes,26446,ESCUELA DE LENGUAJE AMERICA II,0.09010280693337419
PG215,PG215-Av. Américo Vespucio / Esq. Cerro Negro,25663,ESCUELA DE PARVULOS N°1914 MYCKEY,0.46249220375423694
PG216,PG216-Av. Américo Vespucio / Esq. Av. La Bandera,11950,COLEGIO MONTEVERDE,0.10625075678257649
PG217,PG217-Parada 1 / (M) San Ramón,11950,COLEGIO MONTEVERDE,0.2778768665084824
PG218,PG218-Av. Américo Vespucio / Esq. P. Aguirre Cerda,9588,ESCUELA BAS. TECNO SUR,0.36908801555969534
PG219,PG219-Parada 6 / (M) Santa Rosa,9588,ESCUELA BAS. TECNO SUR,0.17476774730973413
PE173,PE173-Av. Américo Vespucio / Esq. Tacora,25747,ESC. DE PARV. Y ESP. CARACOLA,0.16037382570792422
PE174,PE174-Av. Américo Vespucio / Esq. La Serena,9581,LICEO TECNICO A-100 DE SAN MIGUEL,0.2242558303758289
PE175,PE175-Av. Américo Vespucio / Esq. La Serena,9581,LICEO TECNICO A-100 DE SAN MIGUEL,0.3278036838450098
PE176,PE176-Av. Américo Vespucio / Esq. Mamiña,13162,ESCUELA DIFERENCIAL PUKARÁ,0.3068818067844542
PE177,PE177-Parada 1 / (M) La Granja,13162,ESCUELA DIFERENCIAL PUKARÁ,0.12208898759119274
PE178,PE178-Av. Américo Vespucio / Esq. Isla Quinchao,13162,ESCUELA DIFERENCIAL PUKARÁ,0.38686809654685783
PE179,PE179-Av. Américo Vespucio / Esq. Dr. Sótero Del Rio,11804,ESCUELA ESPECIAL NUEVA ALBORADA,0.39947762300883394
PE180,PE180-Av. Américo Vespucio / Esq. Cancha Rayada,13145,LICEO TECNOLÓGICO DE COPIAPÓ,0.0990205914068163
PE181,PE181-Parada / Colegio José A. Lecaros,13145,LICEO TECNOLÓGICO DE COPIAPÓ,0.3453647940810236
PE182,PE182-Av. Américo Vespucio / Esq. Gerónimo De Alderete,9239,COLEGIO FRANCISCO DE MIRANDA,0.4099995998515245
PE183,PE183-Av. Américo Vespucio / Esq. Las Acacias,9293,LICEO POLIVALENTE LOS ALMENDROS,0.2893142626051279
PE193,PE193-Parada 7 / (M) Bellavista De La Florida,9293,LICEO POLIVALENTE LOS ALMENDROS,0.16921418298995042
PE184,PE184-Parada 4 / (M) Bellavista De La Florida,9293,LICEO POLIVALENTE LOS ALMENDROS,0.1676082417971827
PE185,PE185-Parada / Fiscalía La Florida,9201,ESCUELA PARTICULAR SANTIAGO DE CHILE,0.15106962553773595
PE186,PE186-Av. Américo Vespucio / Esq. Av. Departamental,20456,ESCUELA  DIFERENCIAL N° 2480  ` AMULEN`,0.31527298213130095
PC187,PC187-Parada 2 / Hospital Metropolitano,25545,ESCUELA ESPECIAL PART. N_ 1850 TRALEN,0.10805750395663467
PC22,PC22-Lota / Esq. Avenida Los Leones,20324,ALTOS DEL HUERTO,0.1413894649612901
PC23,PC23-Avenida Los Leones / Esq. Carlos Antúnez,20324,ALTOS DEL HUERTO,0.5291141231811571
PC24,PC24-Avenida Los Leones / Esq. Av. Eliodoro Yáñez,8860,COLEGIO ANGLO AMERICAN INTERNATIONAL SCHOOL,0.6187667903184353
PC25,PC25-Avenida Los Leones / Esq. Avenida Pocuro,8860,COLEGIO ANGLO AMERICAN INTERNATIONAL SCHOOL,0.09682589445078302
PC26,PC26-Avenida Los Leones / Esq. Av. Francisco Bilbao,8860,COLEGIO ANGLO AMERICAN INTERNATIONAL SCHOOL,0.17353473339441935
PC27,PC27-Avenida Los Leones / Esq. Bustos,8903,COLEGIO LINCOLN INTERNATIONAL ACADEMY,0.19971534611709704
PC28,PC28-Avenida Los Leones / Esq. Av. Diego De Almagro,8903,COLEGIO LINCOLN INTERNATIONAL ACADEMY,0.2107844545946884
PD53,PD53-General Artigas / Esq. Hernán Cortés,9012,ESCUELA BASICA YANGTSE EX E-229,0.18101345212260103
PD1629,PD1629-General Artigas / Esq. Avenida Sucre,9168,COLEGIO LIBERTADOR SIMON BOLIVAR,0.2062878710120291
PD54,PD54-General Artigas / Esq. Av. Simón Bolívar,9168,COLEGIO LIBERTADOR SIMON BOLIVAR,0.13866304202863855
PD56,PD56-Chile España / Esq. Alonso De Ercilla,9168,COLEGIO LIBERTADOR SIMON BOLIVAR,0.26136239440604875
PD57,PD57-Chile España / Esq. Cervantes,9098,LICEO JUAN BAUTISTA PASTEN,0.4282754363782418
PD107,PD107-Parada 3 / (M) Chile España,9085,ESCUELA JOSE BERNARDO SUAREZ,0.2042560749377088
PD58,PD58-Av. José P. Alessandri / Esq. Av. Castillo Velasco,9111,ESCUELA LUIS  ARRIETA CANAS,0.11320222011309593
PD59,PD59-Parada / Umce,26281,ESCUELA ESPECIAL EL TREBOL,0.2878786814613923
PD60,PD60-Parada 5 / Pedagógico,26281,ESCUELA ESPECIAL EL TREBOL,0.16298446385854226
PD61,PD61-Parada / Utem Macul,9128,ESCUELA DE ED.DIFERENCIAL HELLEN KELLER,0.0968200034907591
PD62,PD62-Av. José P. Alessandri / Esq. Las Encinas,25594,ESCUELA ESP. PART. SOL Y LUNA,0.11660526535906962
PD63,PD63-Av. José P. Alessandri / Esq. Los Alerces,25022,ESCUELA ESPECIAL PARTICULAR MILLANTU,0.2837281510687436
PD64,PD64-Parada 1 / Colegio San Marcos,9182,COLEGIO POLIVALENTE YORK,0.11014419944124589
PD65,PD65-Avenida Macul / Esq. Los Espinos,9172,COLEGIO POLIV. ROCKET COLLEGE,0.13978797237191815
PD66,PD66-Avenida Macul / Esq. Los Olmos ,25785,COLEGIO PART. ROYAL AMERICAN SCHOOL,0.13302103336031915
PD67,PD67-Parada 1 / Muni. De Macul,25405,ESCUELA ESPECIAL PART. TRAGALUZ,0.0693950691111842
PD68,PD68-Parada 1 / Punta De Rieles,25405,ESCUELA ESPECIAL PART. TRAGALUZ,0.3095649483142448
PD1449,PD1449-Avenida Macul / Esq. Santa Cristina,9127,COLEGIO LIKANKURA DE PEÑALOLÉN,0.4289962547714095
PD69,PD69-Avenida Macul / Esq. Av. Escuela Agrícola,25103,ESC. ESPEC. CAMPANITA DE LA GRANJA,0.3392834913611497
PD70,PD70-Avenida Macul / Esq. Víctor Dgo. Silva,8998,COLEGIO CAMBRIDGE COLLEGE,0.06464090729421877
PD71,PD71-Avenida Macul / Esq. Los Cisnes,9060,LICEO POLITECNICO PEDRO DE VALDIVIA,0.2568350453116267
PD72,PD72-Avenida Macul / Esq. Ramón Toro Ibáñez,9060,LICEO POLITECNICO PEDRO DE VALDIVIA,0.5218663196358316
PD73,PD73-Parada / Plaza Pinto Durán,9105,CENTRO EDUCACIONAL EDUARDO DE LA BARRA,0.6681532665876071
PD1417,PD1417-Avenida Macul / Esq. Juan Xxiii,9105,CENTRO EDUCACIONAL EDUARDO DE LA BARRA,0.4204314157912432
PD74,PD74-Parada / Liceo Camilo Ortúzar,9105,CENTRO EDUCACIONAL EDUARDO DE LA BARRA,0.05913068614515519
PD130,PD130-Parada 8 / (M) Macul,9105,CENTRO EDUCACIONAL EDUARDO DE LA BARRA,0.2698789750518657
PD1,PD1-Av. Departamental / Esq. F. González Urzúa,9105,CENTRO EDUCACIONAL EDUARDO DE LA BARRA,0.480951759644748
PD2,PD2-Av. Departamental / Esq. Ramón Toro Ibáñez,25017,ESC. BAS. PATR. WILLINS HOOVER KURT,0.4049032485809717
PD1161,PD1161-Av. Departamental / Esq. E. Fernández,20303,ESC. PARV. Nº203 GARDEN LAND PRE SCHOOL,0.2761244551694806
PD4,PD4-Parada / Estadio Monumental,25581,ESCUELA ESP. SAN JOSE OBRERO,0.37396275510340055
PD5,PD5-Parada 3 / (M) Pedrero,25516,ESCUELA ESPECIAL PADRE PIO COLLEGE,0.35672719879280185
PH23,PH23-Parada / Persa Dapartamental,10879,ESCUELA SAN ALFONSO,0.11246644010349736
PH24,PH24-Av. Departamental / Esq. Vecinal,9334,COLEGIO PORTALES,0.2508406500791232
PH1455,PH1455-Av. Departamental / Esq. Av. Las Industrias,9334,COLEGIO PORTALES,0.21408147155351137
PH26,PH26-Av. Departamental / Esq. Pintor Murillo,9486,COLEGIO ESPIRITU SANTO DEL VERBO DIVINO,0.2686918555594347
PH27,PH27-Av. Departamental / Esq. Juan Griego,9486,COLEGIO ESPIRITU SANTO DEL VERBO DIVINO,0.03675384303114427
PH218,PH218-Juan Griego / Esq. Pirámide,11906,ESCUELA BAS. LOS CARRERA,0.13960720017044276
PH219,PH219-Pirámide / Esq. Cristóbal De Erazo,25160,COLEGIO VICTORIANO,0.09081402630370623
PG222,PG222-Patagonia / Esq. Baldomero Lillo,9506,ESC.BAS.PROFESORA AIDA RAMOS DIAZ,0.543220789891312
PG223,PG223-Baldomero Lillo / Esq. Porto Alegre,9551,ESCUELA PARTICULAR LA RONDA DE SN.MIGUEL,0.3766681681137381
PG224,PG224-Porto Alegre / Esq. Pasaje 33,9551,ESCUELA PARTICULAR LA RONDA DE SN.MIGUEL,0.3066757442550056
PG257,PG257-Porto Alegre / Esq. Avenida Gabriela,9551,ESCUELA PARTICULAR LA RONDA DE SN.MIGUEL,0.3807509158136721
PG225,PG225-Avenida Gabriela / Esq. El Raulí,9551,ESCUELA PARTICULAR LA RONDA DE SN.MIGUEL,0.24406672182518663
PG1684,PG1684-Avenida Gabriela / Esq. Pasaje 10,9551,ESCUELA PARTICULAR LA RONDA DE SN.MIGUEL,0.20956992840030556
PG226,PG226-Avenida Gabriela / Esq. Los Limoneros,9551,ESCUELA PARTICULAR LA RONDA DE SN.MIGUEL,0.3269472391663286
PG227,PG227-Avenida Gabriela / Esq. John Kennedy,9527,ESCUELA PARTICULAR ECOLE NOEL,0.4749388502331671
PG228,PG228-Julio Barrenechea / Esq. Pedro Prado,9527,ESCUELA PARTICULAR ECOLE NOEL,0.32582694470055623
PG229,PG229-Julio Barrenechea / Esq. Jose Toribio M.,9527,ESCUELA PARTICULAR ECOLE NOEL,0.14273561736645443
PG230,PG230-Julio Barrenechea / Esq. Padre Hurtado,9527,ESCUELA PARTICULAR ECOLE NOEL,0.06399740086090253
PG231,PG231-Julio Barrenechea / Esq. J. Edwards Bello,9527,ESCUELA PARTICULAR ECOLE NOEL,0.20551616027115543
PG232,PG232-Julio Barrenechea / Esq. Julio Chávez,26092,COLEGIO PEUMAYEN,0.29376618821031264
PD77,PD77-Suecia / Esq. Luis Uribe,9168,COLEGIO LIBERTADOR SIMON BOLIVAR,0.1399927219488046
PD78,PD78-Parada 8 / (M) Chile España,9098,LICEO JUAN BAUTISTA PASTEN,0.32797534356101204
PD79,PD79-Exequiel Fernández / Esq. Dublé Almeyda,9098,LICEO JUAN BAUTISTA PASTEN,0.10263322282279891
PD80,PD80-Exequiel Fernández / Esq. Av. Castillo Velasco,9098,LICEO JUAN BAUTISTA PASTEN,0.16898144533284754
PD81,PD81-Exequiel Fernández / Esq. Juan Gomez Millas,26281,ESCUELA ESPECIAL EL TREBOL,0.22884083269336478
PD82,PD82-Exequiel Fernández / Esq. Avenida Grecia,11942,COLEGIO ABERSAN,0.0479612575656309
PD83,PD83-Exequiel Fernández / Esq. Las Palmeras,9026,ESCUELA ESPECIAL CTI.LOS COPIHUES   N.3,0.16338497632492793
PD84,PD84-Las Encinas / Esq. Av. Jose Alessandri,25594,ESCUELA ESP. PART. SOL Y LUNA,0.14857612926975824
PG236,PG236-Julio Barrenechea / Esq. Pasaje Bello,9527,ESCUELA PARTICULAR ECOLE NOEL,0.16100820507255478
PG237,PG237-Julio Barrenechea / Esq. Padre Hurtado,9527,ESCUELA PARTICULAR ECOLE NOEL,0.08125115831058353
PG238,PG238-Julio Barrenechea / Esq. Jose Toribio M.,9527,ESCUELA PARTICULAR ECOLE NOEL,0.09212232559534542
PG239,PG239-Julio Barrenechea / Esq. Pedro Prado,9527,ESCUELA PARTICULAR ECOLE NOEL,0.2465483745795823
PG240,PG240-Julio Barrenechea / Esq. John Kennedy,9527,ESCUELA PARTICULAR ECOLE NOEL,0.40637561923191395
PG241,PG241-Avenida Gabriela / Esq. Los Limoneros,9551,ESCUELA PARTICULAR LA RONDA DE SN.MIGUEL,0.36728880733370384
PG242,PG242-Avenida Gabriela / Esq. Las Pataguas,9551,ESCUELA PARTICULAR LA RONDA DE SN.MIGUEL,0.23113481115071005
PG243,PG243-Avenida Gabriela / Esq. El Raulí,9551,ESCUELA PARTICULAR LA RONDA DE SN.MIGUEL,0.2577528118885184
PG244,PG244-Avenida Gabriela / Esq. Porto Alegre,9551,ESCUELA PARTICULAR LA RONDA DE SN.MIGUEL,0.3893206934537264
PG245,PG245-Porto Alegre / Esq. Avenida Lo Blanco,9551,ESCUELA PARTICULAR LA RONDA DE SN.MIGUEL,0.522373397031796
PG246,PG246-Parada / Estadio La Pintana,25306,ESCUELA ESPECIAL TODOS LOS SANTOS,0.4523932310711298
PG247,PG247-Avenida Lo Blanco / Esq. Av. Santa Rosa,25306,ESCUELA ESPECIAL TODOS LOS SANTOS,0.14246821827024467
PG196,PG196-Parada 2 / Paradero 38 Santa Rosa,11813,ESCUELA PARTICULAR ALVAREZ DE TOLEDO,0.23551048569331956
PG1659,PG1659-Parada 4 / Plaza De La Pintana,9601,CENTRO EDUCACIONAL MUNICIPAL SAN RAMON,0.048686893153611674
PG1665,PG1665-Parada 2 / Paradero 35 Santa Rosa,9595,ESCUELA CAPITAN AVALOS,0.17413728239554385
PH1430,PH1430-Parada 3 / Departamental - Santa Rosa,11783,ESCUELA BASICA N°1238 GIORDANO BRUNO,0.3307310662793562
PH17,PH17-Parada / Infocap,11783,ESCUELA BASICA N°1238 GIORDANO BRUNO,0.11440263219897821
PH18,PH18-Av. Departamental / Esq. Juan Planas,11783,ESCUELA BASICA N°1238 GIORDANO BRUNO,0.06376810521351647
PH19,PH19-Av. Departamental / Esq. Benozzo Gozzoli,9486,COLEGIO ESPIRITU SANTO DEL VERBO DIVINO,0.30034789374782933
PH1456,PH1456-Av. Departamental / Esq. Av. Las Industrias,9334,COLEGIO PORTALES,0.3081318756783211
PH1491,PH1491-Av. Departamental / Esq. Vecinal-Norte,9334,COLEGIO PORTALES,0.25430137905401934
PH21,PH21-Av. Departamental / Esq. Avenida Haydn,10879,ESCUELA SAN ALFONSO,0.33651308384066736
PH22,PH22-Parada / Persa Dapartamental,10879,ESCUELA SAN ALFONSO,0.07432162316967893
PE1,PE1-Parada 4 / (M) Pedrero,25581,ESCUELA ESP. SAN JOSE OBRERO,0.3342529442493589
PE2,PE2-Av. Departamental / Esq. E. Fernández,25581,ESCUELA ESP. SAN JOSE OBRERO,0.2988654964114163
PE3,PE3-Av. Departamental / Esq. Buenaventura ,25017,ESC. BAS. PATR. WILLINS HOOVER KURT,0.2888926040655108
PE4,PE4-Av. Departamental / Esq. Nueva 1,25017,ESC. BAS. PATR. WILLINS HOOVER KURT,0.5374646018482891
PE5,PE5-Av. Departamental / Esq. Av. A. Vespucio,9105,CENTRO EDUCACIONAL EDUARDO DE LA BARRA,0.42394369371464685
PD1642,PD1642-Parada 6 / (M) Macul,9087,CENTRO EDUC. VALLE HERMOSO,0.2728114590783607
PD147,PD147-Parada / Liceo Camilo Ortúzar,9105,CENTRO EDUCACIONAL EDUARDO DE LA BARRA,0.04526633355586498
PD87,PD87-Avenida Macul / Esq. El Líbano,9105,CENTRO EDUCACIONAL EDUARDO DE LA BARRA,0.45340063473453746
PD148,PD148-Parada / Plaza Pinto Durán,9105,CENTRO EDUCACIONAL EDUARDO DE LA BARRA,0.6293830061236487
PD149,PD149-Avenida Macul / Esq. Dr. A. Neghme ,9060,LICEO POLITECNICO PEDRO DE VALDIVIA,0.5116078260004447
PD88,PD88-Avenida Macul / Esq. Jorge González B.,9060,LICEO POLITECNICO PEDRO DE VALDIVIA,0.28595497315686413
PD89,PD89-Avenida Macul / Esq. Víctor Dgo. Silva,8998,COLEGIO CAMBRIDGE COLLEGE,0.03529734687558394
PD1428,PD1428-Avenida Macul / Esq. Nicanor Molinare,25103,ESC. ESPEC. CAMPANITA DE LA GRANJA,0.3201700449604172
PD90,PD90-Avenida Macul / Esq. Santa Cristina,25103,ESC. ESPEC. CAMPANITA DE LA GRANJA,0.4259455216512238
PD91,PD91-Parada 2 / Punta De Rieles,25405,ESCUELA ESPECIAL PART. TRAGALUZ,0.3701402354778087
PD92,PD92-Parada 2 / Muni. De Macul,25405,ESCUELA ESPECIAL PART. TRAGALUZ,0.040851905531515395
PD93,PD93-Avenida Macul / Esq. Los Olmos ,25785,COLEGIO PART. ROYAL AMERICAN SCHOOL,0.18492988563673257
PD94,PD94-Avenida Macul / Esq. Los Espinos,9172,COLEGIO POLIV. ROCKET COLLEGE,0.0750157318859456
PD95,PD95-Parada 2 / Colegio San Marcos,9182,COLEGIO POLIVALENTE YORK,0.0906616006898733
PD96,PD96-Av. José P. Alessandri / Esq. Los Alerces,25022,ESCUELA ESPECIAL PARTICULAR MILLANTU,0.29236820285391013
PD97,PD97-Av. José P. Alessandri / Esq. Las Encinas,25594,ESCUELA ESP. PART. SOL Y LUNA,0.15345234021287155
PD98,PD98-Parada / Utem Macul,9128,ESCUELA DE ED.DIFERENCIAL HELLEN KELLER,0.019363999739466155
PD99,PD99-Parada 6 / Pedagógico,26281,ESCUELA ESPECIAL EL TREBOL,0.2342195511347015
PD100,PD100-Parada / Umce,26281,ESCUELA ESPECIAL EL TREBOL,0.27367352363918473
PD101,PD101-Av. José P. Alessandri / Esq. Av. Castillo Velasco,9111,ESCUELA LUIS  ARRIETA CANAS,0.14750346593934704
PD235,PD235-Parada 6 / (M) Chile España,9085,ESCUELA JOSE BERNARDO SUAREZ,0.14897745598666384
PD103,PD103-Parada 1 / (M) Chile España,9085,ESCUELA JOSE BERNARDO SUAREZ,0.2994622821381655
PD104,PD104-Chile España / Esq. Alonso De Ercilla,9168,COLEGIO LIBERTADOR SIMON BOLIVAR,0.33120804708083734
PD237,PD237-Chile España / Esq. Av. Simón Bolívar,9168,COLEGIO LIBERTADOR SIMON BOLIVAR,0.18926090478818544
PD1630,PD1630-General Artigas / Esq. Avenida Sucre,9168,COLEGIO LIBERTADOR SIMON BOLIVAR,0.15924635645597038
PD106,PD106-General Artigas / Esq. Hernán Cortés,9012,ESCUELA BASICA YANGTSE EX E-229,0.22782968612520055
PC29,PC29-Avenida Los Leones / Esq. Av. Diego De Almagro,8903,COLEGIO LINCOLN INTERNATIONAL ACADEMY,0.23517906977958183
PC30,PC30-Avenida Los Leones / Esq. Bustos,8903,COLEGIO LINCOLN INTERNATIONAL ACADEMY,0.16492257029575544
PC31,PC31-Avenida Los Leones / Esq. Av. Francisco Bilbao,8860,COLEGIO ANGLO AMERICAN INTERNATIONAL SCHOOL,0.22499135974448467
PC32,PC32-Avenida Los Leones / Esq. Avenida Pocuro,8860,COLEGIO ANGLO AMERICAN INTERNATIONAL SCHOOL,0.11577385569480614
PC33,PC33-Avenida Los Leones / Esq. Av. Eliodoro Yáñez,8860,COLEGIO ANGLO AMERICAN INTERNATIONAL SCHOOL,0.5747267935324295
PC34,PC34-Avenida Los Leones / Esq. Carlos Antúnez,20324,ALTOS DEL HUERTO,0.5729989358638278
PC35,PC35-Avenida Los Leones / Esq. Lota,20324,ALTOS DEL HUERTO,0.1882642517134416
PC36,PC36-Parada / Liceo Tajamar,8854,INSTITUTO PRESIDENTE ERRAZURIZ,0.04477952609512997
PC1257,PC1257-Parada  / Hard Rock Café,25545,ESCUELA ESPECIAL PART. N_ 1850 TRALEN,0.2997785483498061
PH318,PH318-Pdte. López Mateos / Esq. Paillanico,9656,ESCUELA PARTICULAR PDTE.JOSE J.PRIETO,0.2914508917181028
PH731,PH731-Pdte. López Mateos / Esq. Acapulco,9656,ESCUELA PARTICULAR PDTE.JOSE J.PRIETO,0.24393986777846097
PH319,PH319-Pdte. López Mateos / Esq. Sierra Madre,9656,ESCUELA PARTICULAR PDTE.JOSE J.PRIETO,0.25245138506866455
PH732,PH732-Guanajuato / Esq. Guadalajara,25396,CENTRO POLITECNICO PARTICULAR CONCHALI,0.14925247504080819
PH1440,PH1440-Av.Pdte. Salvador Allende / Esq. Av. El Parrón,9656,ESCUELA PARTICULAR PDTE.JOSE J.PRIETO,0.2335231574663656
PH1475,PH1475-El Parrón / Esq. Janequeo,9656,ESCUELA PARTICULAR PDTE.JOSE J.PRIETO,0.13335236909932396
PG271,PG271-Parada 2 / Estadio La Cisterna,9656,ESCUELA PARTICULAR PDTE.JOSE J.PRIETO,0.3837593466741957
PG272,PG272-Av. J. J. Prieto Vial / Esq. Zurich Sur,9676,ESCUELA PARTICULAR SAN MARCELO,0.39772529785116845
PG273,PG273-Av. J. J. Prieto Vial / Esq. Pargua,31164,ESC.ESP.DE  LENGUAJE  MIS  PEQUEÑOS TESOROS,0.40965867780212134
PG410,PG410-Av. J. J. Prieto Vial / Esq. Avenida Lo Ovalle,9688,LICEO JUAN GOMEZ MILLAS,0.36650017892331566
PG274,PG274-Avenida Lo Ovalle / Esq. Nueva 2,9414,COLEGIO CIUDAD DE FRANKFORT,0.45829666076571096
PH1444,PH1444-Cuarta Transversal / Esq. 10ª Avenida,31332,COLEGIO CORAZONES DE JESUS,0.23776971327085988
PH537,PH537-Cuarta Transversal / Esq. 5ª Avenida,9377,COLEGIO POLIV. VICENTE VALDES,0.16954282921093305
PH238,PH238-Cuarta Transversal / Esq. 6ª Avenida,9377,COLEGIO POLIV. VICENTE VALDES,0.08853658727524297
PH1448,PH1448-Sexta Avenida / Esq. 3ª Transversal,9317,INSTITUTO LA SALLE,0.07066000422539616
PH239,PH239-Sexta Avenida / Esq. 1ª Transversal,9369,ESCUELA PARTICULAR ROSARIO CONCHA,0.2687880612389886
PH1445,PH1445-Primera Transversal / Esq. 4ª Avenida,9421,LICEO MUNICIPAL SAN JOAQUIN,0.26240408185113206
PH541,PH541-Cuarta Avenida / Esq. Gran Avenida,9421,LICEO MUNICIPAL SAN JOAQUIN,0.1873516243913118
PA587,PA587-Parada 6 / (M) Bellas Artes,25914,ESCUELA PARTICULAR SUBVENCIONADA SAN JORGE DE COLINA,0.7568823613183004
PA261,PA261-Parada 4 / San Antonio - Santo Domingo,31362,ESCUELA ESPECIAL TERRA BAMBINI,0.7985845192642148
PA262,PA262-Parada 2 / (M) Plaza De Armas,31362,ESCUELA ESPECIAL TERRA BAMBINI,0.5485304968880833
PB213,PB213-Avenida La Paz / Esq. Juárez Larga,8681,COLEGIO ANGLO MAIPU,0.260150691471802
PB386,PB386-Avenida La Paz / Esq. Olivos,8681,COLEGIO ANGLO MAIPU,0.33007973990174666
PB1992,PB1992-Dr. Carlos Lorca T. / Esq. Avenida La Paz,8537,ESCUELA ARNALDO FALABELLA,0.5063156822727226
PB387,PB387-Parada 4 / Hospital Clínico U. De Chile,8537,ESCUELA ARNALDO FALABELLA,0.12587750891156363
