stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,wheelchair_boarding
PI887,,PI887-Av. Américo Vespucio / Esq. Los Tilos,-33.504604959956,-70.7295910004192,,0
PI888,,PI888-Divino Maestro / Esq. El Mirador,-33.5024909719464,-70.7289630003579,,0
PI889,,PI889-El Mirador / Esq. Santa Teresita,-33.5031700233741,-70.7261660005443,,0
PI890,,PI890-El Mirador / Esq. Los Telares,-33.5041160825915,-70.7229880005954,,0
PI891,,PI891-El Mirador / Esq. Pablo Suárez,-33.5044431192622,-70.7209840001611,,0
PI892,,PI892-El Mirador / Esq. Don Orione,-33.5049031709618,-70.7181660004344,,0
PI26,,PI26-Don Orione / Esq. Alcazar,-33.5033420570348,-70.7175805534425,,0
PI27,,PI27-Don Orione / Esq. Ongolmo,-33.5015945556892,-70.7171170955625,,0
PI28,,PI28-Don Orione / Esq. Av. Lo Errázuriz,-33.4988308393657,-70.7163589537404,,0
PI29,,PI29-Av. Lo Errázuriz / Esq. San Juan,-33.4976271736087,-70.7180280003532,,0
PI30,,PI30-Av. Lo Errázuriz / Esq. Arturo Prat,-33.495969117081,-70.721104999611,,0
PI31,,PI31-Av. Lo Errázuriz / Esq. Divina Comedia,-33.4941010951007,-70.7223259996369,,0
PI32,,PI32-Av. Lo Errázuriz / Esq. Avenida Cerrillos,-33.4918540950659,-70.7223120000346,,0
PI33,,PI33-Av. Lo Errázuriz / Esq. Rosa E. Rodríguez,-33.4892260759344,-70.7234019996094,,0
PI1441,,PI1441-Av. Lo Errázuriz / Esq. América Indígena,-33.4875060632637,-70.7240549996393,,0
PI34,,PI34-Parada / Parque Lo Errázuriz,-33.4856580544624,-70.7245529997982,,0
PI1419,,PI1419-Av. Lo Errázuriz / Esq. Arz. Errázuriz,-33.4811040643748,-70.7240490000897,,0
PI35,,PI35-Av. Lo Errázuriz / Esq. Raúl Silva H.,-33.4783401296058,-70.7230516373241,,0
PI36,,PI36-Av. Lo Errázuriz / Esq. Los Metales,-33.4771141811755,-70.7228055553269,,0
PI37,,PI37-Av. Lo Errázuriz / Esq. Santa Corina,-33.4736511004775,-70.7220980002714,,0
PI897,,PI897-Luis Infante Cerda / Esq. Guapacho,-33.4763363697027,-70.7093352812427,,0
PI898,,PI898-Luis Infante Cerda / Esq. Quinquel,-33.4760311224112,-70.7078999982643,,0
PI899,,PI899-Luis Infante Cerda / Esq. Terao,-33.4755973935266,-70.7058940001004,,0
PI900,,PI900-Luis Infante Cerda / Esq. Av. Las Rejas-Sur,-33.4751144904007,-70.703584952895,,0
PI901,,PI901-Luis Infante Cerda / Esq. Lin Lin,-33.4745684794807,-70.7010450000589,,0
PI1613,,PI1613-Padre Jaime Larraín / Esq. Aysén,-33.4718375577401,-70.6989810122421,,0
PI1612,,PI1612-Padre Jaime Larraín / Esq. Antártica,-33.4701905217912,-70.6986789997761,,0
PI1611,,PI1611-Padre Jaime Larraín / Esq. Juana Weber,-33.468775524429,-70.6985339998995,,0
PI1610,,PI1610-Padre Jaime Larraín / Esq. León Xiii,-33.4658706454207,-70.6984063778467,,0
PI1609,,PI1609-Parada / Colegio José A. Lecaros,-33.4643965281602,-70.6983579999591,,0
PI1615,,PI1615-Parada 4 / Colegio Villa España,-33.4619625280693,-70.6983420005355,,0
PI543,,PI543-Avenida 5 De Abril / Esq. General Amengual,-33.4608075670761,-70.6961300002526,,0
PI549,,PI549-Avenida 5 De Abril / Esq. Con Con,-33.4596466789517,-70.6939096359895,,0
PI550,,PI550-Avenida 5 De Abril / Esq. General Amengual,-33.4604695722885,-70.6958189996507,,0
PI1608,,PI1608-Parada / Colegio José A. Lecaros,-33.4641285264923,-70.6984169996032,,0
PI1603,,PI1603-Padre Jaime Larraín / Esq. Sn. Luis De Gonzaga,-33.4664665244903,-70.6985140000792,,0
PI1604,,PI1604-Padre Jaime Larraín / Esq. Juana Weber,-33.4684195235098,-70.6986039995367,,0
PI1605,,PI1605-Padre Jaime Larraín / Esq. Magallanes,-33.4703355202222,-70.6987860000901,,0
PI1606,,PI1606-Padre Jaime Larraín / Esq. Aysén,-33.4714125160132,-70.698992000547,,0
PI1607,,PI1607-Padre Jaime Larraín / Esq. Coyhaique,-33.4734775089649,-70.6994200005722,,0
PI918,,PI918-Luis Infante Cerda / Esq. Huinay,-33.4745704725375,-70.7014759997519,,0
PI919,,PI919-Luis Infante Cerda / Esq. Avenida Las Rejas,-33.4749254432581,-70.7031190002029,,0
PI920,,PI920-Luis Infante Cerda / Esq. Llancahue,-33.4755733900349,-70.7061069999036,,0
PI921,,PI921-Luis Infante Cerda / Esq. Quenuir,-33.4758064887847,-70.7071983672738,,0
PI922,,PI922-Luis Infante Cerda / Esq. Dadi,-33.4763743215196,-70.7099000002264,,0
PI923,,PI923-Luis Infante Cerda / Esq. Av. Aeropuerto,-33.4768642763831,-70.7124029999936,,0
PI924,,PI924-Luis Infante Cerda / Esq. Las Estepas,-33.4763842255412,-70.7152240004957,,0
PI925,,PI925-Luis Infante Cerda / Esq. Las Colinas,-33.4751251967813,-70.7168270000509,,0
PI926,,PI926-Luis Infante Cerda / Esq. Los Valles,-33.4736171668985,-70.7184639995956,,0
PI9,,PI9-Av. Lo Errázuriz / Esq. Av. Simón Bolivar,-33.473745094639,-70.7224230003902,,0
PI10,,PI10-Av. Lo Errázuriz / Esq. Bernard Shaw,-33.476210085545,-70.7228909996179,,0
PI11,,PI11-Av. Lo Errázuriz / Esq. Estrella Polar,-33.4789570763691,-70.7234000005585,,0
PI12,,PI12-Av. Lo Errázuriz / Esq. Isabel Riquelme,-33.4815380538577,-70.7245940001345,,0
PI13,,PI13-Parada / Parque Lo Errázuriz,-33.485655051082,-70.7247620004764,,0
PI14,,PI14-Av. Lo Errázuriz / Esq. Los Presidentes,-33.4875620613041,-70.7241999998771,,0
PI1440,,PI1440-Av. Lo Errázuriz / Esq. Rosa E. Rodríguez,-33.4889996787718,-70.7238038491546,,0
PI15,,PI15-Av. Lo Errázuriz / Esq. Avenida Cerrillos,-33.491399657825,-70.7224638524164,,0
PI16,,PI16-Av. Lo Errázuriz / Esq. Arrecife,-33.4943980932318,-70.7224190003755,,0
PI18,,PI18-Av. Lo Errázuriz / Esq. San Juan,-33.4974141867439,-70.7185668419095,,0
PI19,,PI19-Av. Lo Errázuriz / Esq. Don Orione,-33.498498200556,-70.7165530002327,,0
PI20,,PI20-Av. Lo Errázuriz / Esq. San Marcos,-33.499858960342,-70.7139888370984,,0
PI21,,PI21-Av. Lo Errázuriz / Esq. Av. P. Aguirre Cerda,-33.5008293113584,-70.7103920003974,,0
PI1321,,PI1321-Parada 3 / Colegio Don Orione,-33.5035870295944,-70.7116057424627,,0
PI1323,,PI1323-Parada 3 / El Mirador,-33.505347616229,-70.7134902087879,,0
PI24,,PI24-El Mirador / Esq. Tongoy,-33.5052052938415,-70.7158521353776,,0
PI25,,PI25-El Mirador / Esq. Don Orione,-33.5048791763864,-70.7178350004801,,0
PI928,,PI928-Ongolmo / Esq. Rio Claro,-33.5005101819433,-70.7175559999245,,0
PI929,,PI929-Ongolmo / Esq. Pablo Suarez,-33.5005320234217,-70.7193052057636,,0
PI930,,PI930-Ongolmo / Esq. Elicura,-33.4997581116163,-70.7214250005313,,0
PI931,,PI931-Ongolmo / Esq. Arturo Prat,-33.4988370798988,-70.7231579995644,,0
PI932,,PI932-Santa Teresita / Esq. Ernesto Cea,-33.4995840588795,-70.7242690001081,,0
PI1580,,PI1580-14 De Octubre / Esq. Héctor Orrego,-33.4992680120834,-70.7268070005732,,0
PI1158,,PI1158-14 De Octubre / Esq. Divino Maestro,-33.498719986464,-70.728185000019,,0
PI1238,,PI1238-Divino Maestro / Esq. El Mirador,-33.502067969977,-70.729084000383,,0
PI934,,PI934-Av. Américo Vespucio / Esq. Via Lactea,-33.5044469549326,-70.7298580002742,,0
PI935,,PI935-Av. Américo Vespucio / Esq. Critias,-33.5039189173804,-70.7318670003999,,0
PI936,,PI936-Av. Américo Vespucio / Esq. Avenida Las Torres,-33.5032698708893,-70.7343760000615,,0
PI937,,PI937-Av. Américo Vespucio / Esq. Rio Magdalena,-33.5046898881076,-70.7334620004661,,0
PI1291,,PI1291-Av. Américo Vespucio / Esq. Veracruz,-33.5051253740343,-70.7317979299178,,0
PI938,,PI938-Los Tilos / Esq. Nicaragua,-33.5058509574291,-70.7297110003263,,0
PI939,,PI939-Los Tilos / Esq. La Primavera,-33.5080620406566,-70.7301714378512,,0
PI1317,,PI1317-Los Tilos / Esq. Av. Esquina Blanca,-33.5111179385729,-70.7307100001697,,0
PI330,,PI330-Egipto / Esq. Nuvia,-33.5425090224353,-70.7778269999916,,0
PI331,,PI331-Egipto / Esq. Sudán,-33.5436980743237,-70.7752270002418,,0
PI332,,PI332-Egipto / Esq. Av. Las Industrias,-33.5443811054319,-70.7737080001606,,0
PI333,,PI333-Egipto / Esq. Marco Antonio,-33.5453701479101,-70.771552999567,,0
PI334,,PI334-Egipto / Esq. El Labrador,-33.5472402286768,-70.7674880003883,,0
PI1517,,PI1517-Egipto / Esq. Israel,-33.5483365614281,-70.7651520198577,,0
PI1512,,PI1512-Israel / Esq. Abisinia,-33.5464653058567,-70.7635920000781,,0
PI1545,,PI1545-Parada / Abisinia Altura Del 1500,-33.5472523790181,-70.7613929157076,,0
PI1514,,PI1514-Quilín / Esq. Empedrado,-33.5466113766046,-70.7599939996056,,0
PI1547,,PI1547-Judea / Esq. Altura Del 1500,-33.5454743704734,-70.7603490000518,,0
PI1521,,PI1521-Judea / Esq. Israel,-33.544452725009,-70.7625675243611,,0
PI336,,PI336-Judea / Esq. Constantinopla,-33.5435052838374,-70.7647099997849,,0
PI1805,,PI1805-Judea / Esq. El Líbano,-33.5425742229025,-70.7666390373626,,0
PI337,,PI337-Judea / Esq. Jorge Guerra,-33.5409410706257,-70.7691638866469,,0
PI338,,PI338-Judea / Esq. Jorge Guerra,-33.5402481745541,-70.7702300003279,,0
PI1332,,PI1332-Parada 14 / (M) Plaza De Maipú,-33.5108824642996,-70.7556400002159,,0
PI1676,,PI1676-Paracelso / Esq. Sn. Juan De Chena,-33.5386572712417,-70.7695914790068,,0
PI951,,PI951-5 Poniente / Esq. Cam. A Rinconada,-33.5121962211094,-70.8029515696109,,0
PI953,,PI953-Camino A Rinconada / Esq. La Galaxia,-33.5069326494675,-70.7960970002538,,0
PI954,,PI954-Camino A Rinconada / Esq. Batallón Atacama,-33.5061407070341,-70.7933309999686,,0
PI1493,,PI1493-Camino A Rinconada / Esq. Pasaje Santo Padre,-33.5054568369692,-70.7908030578754,,0
PI198,,PI198-Camino A Rinconada / Esq. Quinta Vergara,-33.5055530282379,-70.788178039847,,0
PI200,,PI200-Camino A Rinconada / Esq. Av. Las Naciones,-33.5070956550352,-70.7838007360667,,0
PI202,,PI202-Camino A Rinconada / Esq. Avenida 3 Poniente,-33.5090790852184,-70.7773031880101,,0
PH1508,,PH1508-Parada 1 / Est. Lo Espejo,-33.5142967479505,-70.6855679999832,,0
PH1506,,PH1506-Lucila Godoy / Esq. Inés De Suárez,-33.5144477790134,-70.6837710001335,,0
PH1504,,PH1504-Inés De Suárez / Esq. La Calera,-33.5126057940083,-70.6828589999968,,0
PH707,,PH707-Clotario Blest / Esq. Pdte. López Mateos,-33.5201187234257,-70.6869700003003,,0
PH703,,PH703-Av. Edo. Frei Montalva / Esq. 7 Oriente,-33.5215376471065,-70.6913770000727,,0
PI182,,PI182-Parada 2 / Plaza Del Abrazo,-33.5092254783798,-70.7765917041406,,0
PI183,,PI183-Camino A Rinconada / Esq. Avenida 3 Poniente,-33.5083243854821,-70.7798859839582,,0
PI1815,,PI1815-Camino A Rinconada / Esq. Av. Las Naciones,-33.5067510683179,-70.7845579611171,,0
PI956,,PI956-Camino A Rinconada / Esq. Quinta Vergara,-33.5054906964924,-70.7877749976244,,0
PI1570,,PI1570-Camino A Rinconada / Esq. Avenida 4 Poniente,-33.5053427548447,-70.7910320001513,,0
PI957,,PI957-Camino A Rinconada / Esq. Williams R. Durán,-33.5060927408071,-70.7938309569175,,0
PI1581,,PI1581-Camino A Rinconada / Esq. La Galaxia,-33.5066296495078,-70.7957539169011,,0
PI950,,PI950-5 Poniente / Esq. Camino Sin Nombre,-33.5129525086684,-70.8028279997388,,0
PI1004,,PI1004-La Galaxia / Esq. Tte. Sofanor Parra,-33.5077947762829,-70.7956259097962,,0
PI1005,,PI1005-La Galaxia / Esq. José M. Borgoño,-33.5088286676653,-70.795210999913,,0
PI1006,,PI1006-La Galaxia / Esq. Sen. María De La Cruz,-33.510954685026,-70.7943769999164,,0
PI1007,,PI1007-La Galaxia / Esq. Agua Santa,-33.5131856923265,-70.7940240002224,,0
PI1008,,PI1008-La Galaxia / Esq. Las Tinajas,-33.5159366802713,-70.7945779996347,,0
PI1575,,PI1575-Avenida El Olimpo / Esq. El Champion,-33.5086221901849,-70.7755547600518,,0
PI490,,PI490-Avenida El Olimpo / Esq. Maipú,-33.5070150692998,-70.7756230001729,,0
PI491,,PI491-Avenida El Olimpo / Esq. Cíclope,-33.5044010667413,-70.7757369995572,,0
PI492,,PI492-Avenida El Olimpo / Esq. Lib. B. O'Higgins,-33.5028630701379,-70.7755960003041,,0
PI493,,PI493-Avenida El Olimpo / Esq. Asunción,-33.4999520781628,-70.7752060004725,,0
PI494,,PI494-Avenida El Olimpo / Esq. Blanco Encalda,-33.4978510844356,-70.7749040001463,,0
PI495,,PI495-Blanco Encalada / Esq. Guayaquil,-33.498490147969,-70.7716920004375,,0
PI496,,PI496-Blanco Encalada / Esq. De La Victoria,-33.4993548611738,-70.7692564566212,,0
PI1009,,PI1009-Blanco Encalada / Esq. Kilimanjaro,-33.5002132422522,-70.766991000387,,0
PI1010,,PI1010-Blanco Encalada / Esq. Lib. B. O'Higgins,-33.5011214254232,-70.7644646095704,,0
PI1011,,PI1011-San Martín / Esq. Avenida Argentina,-33.4988492825495,-70.7640850080843,,0
PI499,,PI499-Avenida Argentina / Esq. Manuel Rodríguez,-33.4986703708015,-70.7604780004405,,0
PI500,,PI500-Avenida Argentina / Esq. Av. Los Pajaritos,-33.4986344222938,-70.7578069999134,,0
PI1463,,PI1463-Parada 4 / (M) Santiago Bueras,-33.4969503255054,-70.7573499621049,,0
PI1012,,PI1012-Arqto. Hugo Bravo / Esq. Rebeca Matte,-33.4749366511493,-70.7460520002905,,0
PI1013,,PI1013-Arqto. Hugo Bravo / Esq. Valenzuela Llanos,-33.475100697231,-70.7436690000526,,0
PI1651,,PI1651-Parada 5 / (M) Las Parcelas,-33.4752807434801,-70.7411959996605,,0
PI415,,PI415-Parada 1 / Paradero 10 Pajaritos,-33.4770117383104,-70.74148300023,,0
PI1024,,PI1024-Parada 4 / (M) Las Parcelas,-33.4752217515607,-70.7407840001529,,0
PI1650,,PI1650-Arqto. Hugo Bravo / Esq. Ing. Pedro Gallo,-33.4750457062433,-70.7431999999134,,0
PI451,,PI451-Arqto. Hugo Bravo / Esq. Arqto. Edo. Camus,-33.4748476519371,-70.746040000423,,0
PI452,,PI452-Arqto. Hugo Bravo / Esq. Longitudinal,-33.4746536026802,-70.7485870004788,,0
PI1788,,PI1788-Parada / Est. Intermodal Del Sol,-33.4895366539558,-70.7527341615526,,0
PI501,,PI501-Santiago Bueras / Esq. Manuel Rodríguez,-33.4962783803862,-70.7599730003965,,0
PI502,,PI502-Santiago Bueras / Esq. Gral.José Sn.Martín,-33.4962103010803,-70.7640130002479,,0
PI503,,PI503-Hernán Bravo Cruz / Esq. Everest,-33.4963802646814,-70.7658600005546,,0
PI504,,PI504-Hernán Bravo Cruz / Esq. De La Victoria,-33.496436211573,-70.7685470003209,,0
PI505,,PI505-Av. De La Victoria / Esq. Kenia,-33.4990652049659,-70.7688479995639,,0
PI506,,PI506-Blanco Encalada / Esq. Teniente Merino,-33.4986021609352,-70.771043999805,,0
PI507,,PI507-Blanco Encalada / Esq. El Olimpo,-33.4972725025599,-70.7746198449557,,0
PI508,,PI508-Avenida El Olimpo / Esq. Asunción,-33.499683077023,-70.775249000373,,0
PI509,,PI509-Avenida El Olimpo / Esq. Lib. B. O'Higgins,-33.5025160687947,-70.7756459999293,,0
PI510,,PI510-Avenida El Olimpo / Esq. Los Dorios,-33.5045186116006,-70.7759502110567,,0
PI511,,PI511-Avenida El Olimpo / Esq. Maipú,-33.5066100670221,-70.7757299998642,,0
PI512,,PI512-Parada 3 / Plaza Del Abrazo,-33.5087396426554,-70.7756148599513,,0
PI1025,,PI1025-Avenida 3 Poniente / Esq. Las Basas,-33.5108649957933,-70.779212999608,,0
PI1654,,PI1654-La Galaxia / Esq. Agua Santa,-33.5137059240526,-70.7945259214871,,0
PI1027,,PI1027-La Galaxia / Esq. Sen. María De La Cruz,-33.5108956871426,-70.7942999998859,,0
PI1028,,PI1028-La Galaxia / Esq. Tte. Sofanor Parra,-33.5087911682154,-70.7951214369316,,0
PI1030,,PI1030-José Manuel Borgoño / Esq. Antofagasta,-33.5094417323151,-70.7966389606459,,0
PI1031,,PI1031-José Manuel Borgoño / Esq. Av. El Conquistador,-33.5099586003003,-70.7984690000938,,0
PI1597,,PI1597-Parada / Parque Los Manantiales,-33.4724683832824,-70.7598870000511,,0
PI213,,PI213-Parada / Colegio Alicante De Maipú,-33.4745079497093,-70.7586805604899,,0
PI214,,PI214-Av. Américo Vespucio / Esq. Avenida El Rosal,-33.4785997196625,-70.7561862252468,,0
PI1037,,PI1037-La Sinfonía / Esq. Teatro Alameda,-33.4900724704782,-70.7675389030113,,0
PI1038,,PI1038-La Sinfonía / Esq. Jorge Alessandri,-33.4891767286183,-70.7628589474674,,0
PI1523,,PI1523-La Sinfonía / Esq. La Opera,-33.4894453049535,-70.7597421940676,,0
PI1039,,PI1039-La Ópera / Esq. Cuarta Sinfonía,-33.4886104237805,-70.7577720005099,,0
PI1040,,PI1040-La Ópera / Esq. Novena Sinfonía ,-33.487737460852,-70.75590200057,,0
PI1041,,PI1041-Arturo Aldunate P. / Esq. Nazca,-33.4854580381338,-70.7540694427122,,0
PI388,,PI388-Parada / Colegio Santa María De Maipú,-33.4840367658936,-70.7464153308207,,0
PI389,,PI389-Parada / (M) Monte Tabor,-33.4819946684345,-70.7451330000308,,0
PI390,,PI390-Parada 2 / Paradero 10 Pajaritos,-33.4780740752778,-70.7418813203601,,0
PI391,,PI391-Parada 2 / (M) Las Parcelas,-33.4751827708272,-70.7397820005831,,0
PI392,,PI392-Parada 2 / Paradero 8 Pajaritos,-33.4719468203341,-70.737140000382,,0
PI393,,PI393-Parada 2 / Paradero 7 1/2 Pajaritos,-33.4698398773377,-70.7341490002838,,0
PI394,,PI394-Parada 2 / Paradero 7 Pajaritos,-33.4685529196059,-70.7318949997991,,0
PI395,,PI395-Parada / Paradero 6 Pajaritos,-33.4657560135811,-70.7268459998733,,0
PI396,,PI396-Parada / Paradero 5 1/2 Pajaritos,-33.4635690921799,-70.7225830004949,,0
PI397,,PI397-Parada / Paradero 5 Pajaritos,-33.4623741417104,-70.7198839997362,,0
PI398,,PI398-Parada 2 / Paradero 4 Pajaritos,-33.4603042273923,-70.7151920001632,,0
PI1042,,PI1042-Parada 2 / (M) Las Rejas,-33.4573874094905,-70.7050560004725,,0
PI448,,PI448-Parada 1 / Concón,-33.4550650623713,-70.6950958831114,,0
PI1230,,PI1230-Parada 5 / (M) San Alberto Hurtado,-33.4552101830778,-70.6918972811588,,0
PI236,,PI236-Parada 2 / (M) Del Sol,-33.4888375415991,-70.7516990001185,,0
PI1210,,PI1210-Toro Mazotte / Esq. Coronel Souper,-33.456780649124,-70.691421000288,,0
PI406,,PI406-Parada 4 / (M) Ecuador,-33.4556702894269,-70.699613047748,,0
PJ538,,PJ538-Parada 10 / (M) Las Rejas,-33.4570753957675,-70.7058380005284,,0
PI407,,PI407-Parada 1 / Paradero 4 Pajaritos,-33.4601542244439,-70.7153400003341,,0
PI408,,PI408-Parada / Paradero 5 Pajaritos,-33.4618581530726,-70.7192569997118,,0
PI409,,PI409-Parada / Paradero 5 1/2 Pajaritos,-33.4629151079476,-70.721698999626,,0
PI410,,PI410-Parada / Paradero 6 Pajaritos,-33.4651850221974,-70.7263850002123,,0
PI411,,PI411-Parada 1 / Paradero 7 Pajaritos,-33.4674779425268,-70.7306690005081,,0
PI412,,PI412-Parada 1 / Paradero 7 1/2 Pajaritos,-33.4696658744909,-70.7343090003636,,0
PI413,,PI413-Parada 1 / Paradero 8 Pajaritos,-33.471925813494,-70.7375439997424,,0
PI414,,PI414-Parada 1 / (M) Las Parcelas,-33.475089128026,-70.7401029669426,,0
PI416,,PI416-Parada / (M) Monte Tabor,-33.4811626733258,-70.7448870001959,,0
PI417,,PI417-Parada / Colegio Santa María De Maipú,-33.4836516421859,-70.7465149997733,,0
PI418,,PI418-Parada 1 / Paradero 12 Pajaritos,-33.4860945945999,-70.7489879996508,,0
PI1361,,PI1361-Isabel Riquelme / Esq. Cascanueces,-33.4917934329516,-70.7573189996764,,0
PI1360,,PI1360-Isabel Riquelme / Esq. El Violín,-33.4920683922624,-70.7594029996247,,0
PI1359,,PI1359-Isabel Riquelme / Esq. Jorge Alessandri,-33.4924096589538,-70.7628650922663,,0
PI1364,,PI1364-Jorge Alessandri / Esq. La Sinfonía,-33.4892993301182,-70.762550000555,,0
PI1049,,PI1049-La Sinfonía / Esq. Arqto. G. Mardones,-33.4896152512679,-70.766546000005,,0
PI1050,,PI1050-La Sinfonía / Esq. Teatro Municipal,-33.4905731969412,-70.7692890001365,,0
PI254,,PI254-Parada 1 / (M) Del Sol,-33.4892557210527,-70.7526052249669,,0
PI1416,,PI1416-Jorge Alessandri / Esq. Cdlla. De Los Andes,-33.4848880484724,-70.7628585992738,,0
PI1499,,PI1499-Jorge Alessandri / Esq. El Molino,-33.4869192689073,-70.7627915370102,,0
PI1417,,PI1417-Jorge Alessandri / Esq. La Sinfonía,-33.4888375855086,-70.7626983896635,,0
PI401,,PI401-Parada 4 / (M) San Alberto Hurtado,-33.4542026485917,-70.6914869998371,,0
PI1812,,PI1812-Parada 11 / (M) Estación Central,-33.4511316335738,-70.6794914511862,,0
PA657,,PA657-Parada 5 / (M) Unión Latinoamericana,-33.4496370211296,-70.6734482746375,,0
PA347,,PA347-Parada 1 / (M) Los Héroes,-33.4464531284404,-70.6632339998273,,0
PA367,,PA367-Parada 3 / (M) Estación Central,-33.4501966029646,-70.6773589179408,,0
PI450,,PI450-Parada 2 / Concón,-33.4549995718186,-70.6967297981388,,0
PJ539,,PJ539-Parada 9 / (M) Las Rejas,-33.4571123919532,-70.7060219998442,,0
PI866,,PI866-Chacabuco / Esq. Manuel Rodríguez,-33.5089989213874,-70.759784878422,,0
PI867,,PI867-Chacabuco / Esq. Psje. Chacabuco,-33.5090126720904,-70.7619885960239,,0
PI868,,PI868-Chacabuco / Esq. Av. San Martín,-33.5090682901705,-70.7645159995147,,0
PI497,,PI497-Avenida Argentina / Esq. Kilimanjaro,-33.4987872442212,-70.7668959998248,,0
PI498,,PI498-Avenida Argentina / Esq. San Martín,-33.4987225075451,-70.7644079438184,,0
PI377,,PI377-Av. Nueva San Martín / Esq. Carlomagno,-33.5249752592403,-70.7699385953751,,0
PI1674,,PI1674-Av. Nueva San Martín / Esq. Los Diamantes,-33.5251338180126,-70.7677258352335,,0
PI1062,,PI1062-Primera Transversal / Esq. Blanco Encalda,-33.5079635181339,-70.7528509999182,,0
PI1063,,PI1063-Primera Transversal / Esq. 1 Sur ,-33.5057235211499,-70.752706999731,,0
PI1064,,PI1064-Primera Transversal / Esq. Los Heroes,-33.5023665308181,-70.7522450001612,,0
PI1065,,PI1065-Primera Transversal / Esq. Av. Pérez Llona,-33.5004665359905,-70.7519780003117,,0
PI1066,,PI1066-Primera Transversal / Esq. Benjamin Franklin,-33.4979075421802,-70.7516350001394,,0
PI575,,PI575-Segunda Transversal / Esq. Caribú,-33.4967310056,-70.744040966227,,0
PI576,,PI576-Segunda Transversal / Esq. 3 Norte,-33.4951366955888,-70.743663999715,,0
PI577,,PI577-Segunda Transversal / Esq. Primo De Rivera,-33.4928477052899,-70.7431469997932,,0
PI578,,PI578-Primo De Rivera / Esq. Longotoma,-33.4921647563178,-70.740479999665,,0
PI579,,PI579-Primo De Rivera / Esq. Las Golondrinas,-33.4923717839989,-70.7390180005791,,0
PI39,,PI39-Avenida 5 De Abril / Esq. Quemchi,-33.4710991691192,-70.7183630004363,,0
PI40,,PI40-Avenida 5 De Abril / Esq. Yelcho,-33.470016202741,-70.7165300004571,,0
PI1067,,PI1067-Yelcho / Esq. Las Estepas,-33.471463239667,-70.7144739996442,,0
PI1068,,PI1068-Yelcho / Esq. Av. Aeropuerto,-33.4719062873932,-70.7118199999813,,0
PI63,,PI63-Avenida Las Rejas / Esq. Quintralco,-33.468021414568,-70.704714999995,,0
PI64,,PI64-Parada 2 / 5 De Abril - Las Rejas,-33.465034409962,-70.7050110002284,,0
PI45,,PI45-Avenida Las Rejas / Esq. Psje. Las.Rejas-Sur,-33.4619604066184,-70.7052170001702,,0
PI46,,PI46-Parada 1 / (M) Las Rejas,-33.4577114471106,-70.7054830331348,,0
PI1073,,PI1073-Constantino / Esq. Porto Seguro,-33.4480975671337,-70.696191999997,,0
PJ540,,PJ540-Constantino / Esq. Nueva Imperial,-33.4456365699261,-70.6960149998612,,0
PJ541,,PJ541-Nueva Imperial / Esq. Francisco Javier,-33.4447924875442,-70.69365277606,,0
PI85,,PI85-Parada / Estadio Marista,-33.4443747622107,-70.6886113764058,,0
PI86,,PI86-Parada / Museo Artequín,-33.444181787314,-70.6844817883959,,0
PI87,,PI87-Parada / Biblioteca De Santiago,-33.4439788377028,-70.6805149999522,,0
PA191,,PA191-Parada 4 / (M) Quinta Normal,-33.4410898174762,-70.6799815502683,,0
PI1490,,PI1490-Avenida Matucana / Esq. Pasaje 70,-33.445373847711,-70.6795554531052,,0
PI1074,,PI1074-Parada / Liceo Iasura Dinator,-33.4470838563569,-70.6794119998212,,0
PI1078,,PI1078-Avenida Ecuador / Esq. Francisco Javier,-33.4518396131015,-70.6935289995337,,0
PI347,,PI347-Avenida Ecuador / Esq. Constantino,-33.4525241893378,-70.696285003042,,0
PI1,,PI1-Avenida Las Rejas / Esq. Agustín López,-33.4606994039876,-70.7053410005658,,0
PI2,,PI2-Parada 1 / 5 De Abril - Las Rejas,-33.4641124076952,-70.7051159996975,,0
PI49,,PI49-Avenida Las Rejas / Esq. Quitralco,-33.4672254127965,-70.7048359998509,,0
PI1085,,PI1085-Yelcho / Esq. La Portada,-33.4713222351673,-70.7147090004327,,0
PI1086,,PI1086-Yelcho / Esq. Avenida 5 De Abril,-33.4700972345945,-70.7161541595519,,0
PI601,,PI601-Alaska / Esq. Alaska,-33.4906787923727,-70.7385949996271,,0
PI602,,PI602-Alaska / Esq. Dulce Patria,-33.4906777548318,-70.7405909995657,,0
PI603,,PI603-Alaska / Esq. 2ª Transversal,-33.4904907200408,-70.7424200000133,,0
PI604,,PI604-Segunda Transversal / Esq. Los Metalúrgicos,-33.492566702728,-70.7433090002648,,0
PI605,,PI605-Segunda Transversal / Esq. Venado,-33.4951556921769,-70.7438619998581,,0
PI606,,PI606-Segunda Transversal / Esq. Rafael Riesco,-33.4969036835537,-70.7443140000813,,0
PI1087,,PI1087-Primera Transversal / Esq. Av. Pérez Llona,-33.4999945284712,-70.7519888586118,,0
PI1088,,PI1088-Primera Transversal / Esq. Los Heroes,-33.5020305299273,-70.7522769995259,,0
PI1089,,PI1089-Primera Transversal / Esq. Tristán Valdés,-33.5052339143463,-70.7527302783017,,0
PI1090,,PI1090-Primera Transversal / Esq. Capitán Viel,-33.5080895166635,-70.752961000224,,0
