RBD,NOM_RBD,COD_COM_RBD,COD_DEPE2,LATITUD,LONGITUD,MAT_TOTAL,ESTADO_ESTAB,ENS_01
9583,CENTRO EDUCACIONAL MUN.MARIANO LATORRE,13112,1,-33.57828062,-70.64184013,728,1,363
9584,LICEO COMERCIAL VATE VICENTE HUIDOBRO,13131,4,-33.53761294,-70.63650029,361,1,310
9585,LICEO DOCTOR ALEJANDRO DEL RIO,13111,5,-33.5169844,-70.62132417,224,1,10
9586,LICEO MUNICIPALIZADO ARAUCANIA,13131,1,-33.53481258,-70.63725008,464,1,10
9587,LICEO MALAQUIAS CONCHA,13111,5,-33.52826022,-70.62156758,666,1,10
9588,ESCUELA BAS. TECNO SUR,13111,5,-33.53713471999999,-70.63166242,217,1,10
9590,ESCUELA BELGICA,13111,5,-33.53469004,-70.62503439,181,1,10
9591,LICEO N523,13112,1,-33.57761485,-70.636358,298,1,10
9592,ESCUELA BASICA SENDERO DEL SABER,13131,1,-33.52660334,-70.63856408,270,1,10
9593,ESCUELA BASICA EDUCADORES DE CHILE,13131,1,-33.53762321,-70.64003838,195,1,10
9595,ESCUELA CAPITAN AVALOS,13112,1,-33.57591274,-70.65680774,322,1,10
9597,ESCUELA PABLO DE ROKHA,13112,1,-33.58026544,-70.65106011,196,1,10
9598,ESCUELA MUNICIPAL VIOLETA PARRA,13112,1,-33.57706995,-70.64923849,280,1,10
9599,LICEO MUNICIPAL PURKUYEN,13131,1,-33.5372955,-70.63732312,427,1,10
9600,ESCUELA NANIHUE,13131,1,-33.55014102,-70.64043938,258,1,10
9601,CENTRO EDUCACIONAL MUNICIPAL SAN RAMON,13131,1,-33.54977143,-70.64463024,282,1,310
9602,COLEGIO NERUDA,13112,1,-33.58015446999999,-70.657241,308,1,10
9604,LICEO MUNICIPALIZADO CENT.ED. LA PINTANA,13112,1,-33.58411073,-70.65356126,527,1,10
9605,COLEGIO MUNICIPAL PROCERES DE CHILE,13111,5,-33.52665484,-70.61396037,275,1,10
9606,ESCUELA BAS. LA ARAUCANIA,13111,5,-33.53470899,-70.61661188,250,1,10
9607,ESCUELA DIFERENCIAL SANTA TERESITA DE LOS AND,13111,5,-33.52038,-70.62937,38,1,214
9608,CENTRO EDUCACIONAL MIRADOR,13131,1,-33.51935004,-70.64109271,105,1,310
9609,ESCUELA BAS. SANITAS,13111,5,-33.52184801,-70.62810274,297,1,10
9610,ESCUELA BAS. POETA OSCAR CASTRO ZUNIGA,13111,5,-33.53003089,-70.62330094,409,1,10
9611,ESCUELA BASICA TUPAHUE,13131,1,-33.55382014,-70.64141983,194,1,10
9612,ESCUELA BASICA ISLAS DE CHILE,13111,5,-33.54569449,-70.61426924,289,1,10
9614,ESCUELA BASICA KARELMAPU,13131,1,-33.54572768,-70.64375712,240,1,10
9616,LICEO VICTOR JARA,13112,1,-33.58327103,-70.64240597,407,1,10
9617,LICEO MUNICIPAL LA GRANJA POETA NERUDA,13111,5,-33.55112574999999,-70.62864054,579,1,10
9618,ESCUELA BAS. BENJAMIN SUBERCASEAUX,13111,5,-33.55376809,-70.62884172,800,1,10
9620,ESCUELA BASICA JUAN DE DIOS ALDEA,13112,1,-33.58585162,-70.61302916,365,1,10
9625,ESCUELA BASICA VILLA LA CULTURA,13131,1,-33.55540974,-70.63301527,246,1,10
9626,ESCUELA BAS. REINA GUILLERMINA DE HOLANDA,13111,5,-33.53416,-70.61629,47,1,212
9629,ESCUELA BASICA ALIVEN,13131,1,-33.55088432,-70.64459017,251,1,10
9631,ESCUELA ESPECIAL DE ADULTOS,13131,1,-33.549068,-70.633324,408,1,165
9634,COLEGIO MARISTA MARCELINO CHAMPAGNAT,13112,2,-33.58847226999999,-70.61640243,2277,1,10
9635,ESCUELA ESPECIAL PART. EDUCADORAS AGAZZI,13111,2,-33.54438799999999,-70.623184,56,1,212
9636,CHILEAN EAGLES COLLEGE-LA PINTANA,13112,2,-33.55610536999999,-70.64781912,1137,1,10
9637,COLEGIO CHRISTIAN GARDEN SCHOOL,13111,2,-33.55512284,-70.62818119,1741,1,10
9638,ESCUELA BÁSICA PADRE ESTEBAN GUMUCIO VIVES,13111,2,-33.52010851,-70.62930208,487,1,10
9639,ESCUELA PARTICULAR EMA DIAZ SIERRA,13131,2,-33.5297624,-70.64272504,314,1,10
9642,ESCUELA PARTICULAR TTE.DAGOBERTO GODOY,13111,2,-33.54075006,-70.63299931,1306,1,10
9646,COLEGIO POLIVALENTE FRANCISCO RAMIREZ,13131,2,-33.52546589,-70.63693928,568,1,310
9647,LICEO BICENTENARIO SAN FRANCISCO,13131,2,-33.54411524999999,-70.63420356,1620,1,10
9648,ESCUELA PARTICULAR FRANCISCO DE MIRANDA,13131,2,-33.53125923,-70.63572384,204,1,10
9653,ESCUELA BASICA PRESBITERIANA EL SALVADOR,13111,2,-33.53738516,-70.6209593,268,1,10
9654,ESCUELA PARTICULAR FRANCISCO RAMIREZ,13131,2,-33.53208591,-70.63619913,1422,1,10
9655,ESCUELA PARTICULAR CLAUDIO MATTE,13111,2,-33.52094644999999,-70.63317829,1211,1,10
9656,ESCUELA PARTICULAR PDTE.JOSE J.PRIETO,13112,2,-33.57718287,-70.63016922,1764,1,10
9659,ESCUELA COLEGIO ALBERTO BLEST GANA,13131,2,-33.51989686,-70.638285,1706,1,10
9660,ESCUELA PARTIC PARROQUIAL DOMINGO SAVIO,13131,2,-33.53850019,-70.64662425,1286,1,10
9663,ESCUELA PARTICULAR ELSA RAMIREZ,13131,2,-33.53194426999999,-70.63607961,320,1,110
9664,COLEGIO PARTICULAR PUERTO NAVARINO,13112,2,-33.57873929,-70.6572899,143,1,10
9665,CENTRO EDUCACIONAL SANTA ROSA DEL SUR,13112,2,-33.58464193999999,-70.62843515,956,1,10
9666,ESC. PART. CELESTIN FREINET,13112,2,-33.55705444,-70.6412224,550,1,10
9667,ESC.PART. ESPECIAL NUESTRO MUNDO,13131,2,-33.530853,-70.637146,32,1,212
9668,ESCUELA BASICA OSCAR SALINAS,13112,2,-33.58622093,-70.61573645,604,1,10
9669,COLEGIO NUESTRO MUNDO,13131,2,-33.53062828,-70.64247198,265,1,10
9673,ESCUELA PARTICULAR ARTURO MATTE LARRAIN,13131,2,-33.54829191,-70.64904628,1540,1,10
9674,ESCUELA BASICA ALAS DE AGUILA,13131,2,-33.52069352,-70.63652105,146,1,110
9676,ESCUELA PARTICULAR SAN MARCELO,13111,2,-33.55179342999999,-70.63212206,851,1,10
9680,COMPLEJO EDUC.STA.RITA DE CASIA-ANEXO 1,13112,2,-33.59107698999999,-70.61990243,242,1,10
9684,COLEGIO SAN GREGORIO DE LA SALLE,13111,2,-33.53655435,-70.62082979,1133,1,10
9685,ESCUELA BASICA PARTIC ESTRELLA DE CHILE,13111,2,-33.53000508,-70.6314954,301,1,10
9686,LICEO TÉCNICO CLOTARIO BLEST RIFFO,13121,4,-33.50164846,-70.68163149,340,1,310
9687,LICEO CHRISTA MC AULIFFE,13105,1,-33.54888401,-70.67061204,267,1,310
9688,LICEO JUAN GOMEZ MILLAS,13105,1,-33.54948001,-70.67110271,483,1,310
9690,CENTRO DUC.CARDENAL JOSE MARIA CARO,13116,1,-33.50831662,-70.69328619,297,1,165
9693,LICEO POLITECNICO CIENCIA Y TECNOLOGIA,13109,1,-33.54133967,-70.65970618,924,1,310
9694,INSTITUTO COMERCIAL PADRE ALBERTO HURTADO DE PEDRO AGUIRRE CERDA,13121,4,-33.50209125,-70.68156263,353,1,310
9695,LICEO POLIVALENTE EUGENIO PEREIRA SALAS,13121,1,-33.49472055999999,-70.68331155,472,1,10
9697,LICEO POLIVALENTE,13116,1,-33.51331038,-70.68295849,337,1,10
9698,ESCUELA BASICA AVIADORES,13105,1,-33.55008996,-70.66441069,304,1,10
9699,COLEGIO NACIONES UNIDAS,13109,1,-33.5267235,-70.67379785,326,1,10
9700,COLEGIO PALESTINO,13109,1,-33.52740653,-70.65477289,365,1,10
9701,LICEO POLIVALENTE OLOF PALME,13109,1,-33.54562584,-70.65841682,517,1,10
9702,ESCUELA BASICA MARIO ARCE GATICA,13105,1,-33.56250224,-70.66464414,219,1,10
9703,ESCUELA ESPERANZA JOVEN,13109,1,-33.51866183,-70.6680738,343,1,10
9704,ESCUELA LO VALLEDOR,13121,1,-33.50497266,-70.68580051,101,1,10
9705,ESCUELA BASICA SALOMON SACK,13116,1,-33.52018768,-70.68889316,195,1,10
9706,ESCUELA BAS. OSCAR ENCALADA YOVANOVICH,13109,1,-33.53480093999999,-70.66600328,348,1,10
9709,ESCUELA BLUE STAR COLLEGE,13116,1,-33.5176168,-70.69075305,139,1,10
9710,ESCUELA BASICA SANTA ADRIANA,13116,1,-33.50910799999999,-70.678897,164,1,10
9713,COMPLEJO EDUCACIONAL FELIPE HERRERA LANE,13105,1,-33.56033158,-70.66630028,262,1,10
9714,ESCUELA BASICA JOSE MARTI,13105,1,-33.54192616,-70.68393605,401,1,10
9715,ESCUELA BASICA VILLA SANTA ELENA,13105,1,-33.56490613999999,-70.66691155,223,1,10
9716,ESCUELA BASICA ACAPULCO,13116,1,-33.52006562999999,-70.6795458,215,1,10
9717,ESCUELA CIUDAD DE LYON,13105,1,-33.55604055,-70.65696541,264,1,10
9718,ESCUELA BASICA PAUL HARRIS,13105,1,-33.56638898,-70.65996378,272,1,10
9719,ESCUELA BASICA,13116,1,-33.51978828,-70.68376696,273,1,10
9720,COLEGIO HERNAN OLGUIN,13116,1,-33.52187518,-70.69702942,671,1,10
9721,ESCUELA NEMESIO ANTUNEZ,13105,1,-33.57130292,-70.66353185,246,1,10
9722,LICEO PORTAL DE LA CISTERNA,13109,1,-33.51554732,-70.65594521,638,1,110
9726,LICEO TENIENTE FRANCISCO MERY AGUIRRE,13116,1,-33.53357755999999,-70.69548281,626,1,10
9727,ESCUELA CIUDAD DE BARCELONA,13121,1,-33.49747193,-70.69021299,220,1,10
9728,ESCUELA DIFERENCIAL PARA NINOS SORDOS,13105,1,-33.54979,-70.66715,38,1,211
9729,ESCUELA VILLA SUR,13121,1,-33.50233313999999,-70.68227832,242,1,10
9730,COLEGIO ANTU,13109,1,-33.54052316,-70.67740416,341,1,10
9733,ESCUELA BASICA CLARA  ESTRELLA,13116,1,-33.51579204,-70.6777272,294,1,10
9734,ESCUELA  RAUL SAEZ SAEZ,13116,1,-33.51240751,-70.68955443,262,1,10
9736,ESCUELA BASICA BERNARDO O´HIGGINS,13116,1,-33.50994356999999,-70.69565764,281,1,10
9738,COLEGIO PARQUE LAS AMERICAS,13121,1,-33.50260507,-70.69324705,251,1,10
9740,ESCUELA BASICA REPUBLICA DE LAS FILIPINAS,13116,1,-33.52309927999999,-70.68917334,216,1,10
9741,ESCUELA BASICA COEDUCACIONAL,13116,1,-33.53110869,-70.70164222,285,1,10
9747,C.E.I.A.PEDRO AGUIRRE CERDA,13121,1,-33.509,-70.67393,246,1,165
9750,COLEGIO LO ESPEJO,13116,2,-33.51875351999999,-70.70075043,290,1,10
9754,INSTITUTO COMERCIAL PARTICULAR LA CISTERNA,13109,2,-33.53937702999999,-70.66797504,538,1,310
9757,CENTRO EDUCACIONAL SANTA CLARA,13109,2,-33.52104407,-70.65707284,1037,1,10
9758,COLEGIO SANTA ISABEL DE HUNGRIA,13109,2,-33.53079557,-70.66546386,1182,1,10
9759,LICEO LAURA VICUNA,13109,2,-33.54074769,-70.6647866,685,1,110
9766,COLEGIO SANTA MARIA DE LOS ANGELES,13109,2,-33.54494693,-70.66794358,560,1,10
9767,LICEO MADRE CECILIA LAZZERI,13109,2,-33.53388406,-70.66763531,1128,1,10
9768,ESCUELA Y LICEO LIAHONA,13105,2,-33.54688272,-70.66901258,1585,1,10
9771,CHILEAN EAGLES COLLEGE - LA CISTERNA,13109,2,-33.52396165999999,-70.65101157,708,1,10
9772,ESCUELA ESPECIAL NTA SENORA DE LAS PENAS,13121,2,-33.49846,-70.69228,51,1,212
9778,ESCUELA JOSE ABELARDO NUNEZ Nº 1,13105,2,-33.56089819999999,-70.6645133,1125,1,10
9779,CENTRO EDUCACIONAL SANTA ROSA,13109,2,-33.53483086,-70.6544089,580,1,310
9780,COLEGIO TENIENTE DAGOBERTO GODOY,13105,2,-33.5597464,-70.65811107,1225,1,10
9781,CENTRO POLITECNICO PARTICULAR SAN RAMON,13109,2,-33.53942493,-70.65746279,1140,1,310
9784,LICEO TÉCNICO INDUSTRIAL LA CISTERNA,13109,2,-33.52882961,-70.6515616,231,1,310
9786,ROSA MARCKMANN DE GONZALEZ,13109,2,-33.53479157,-70.65645729,712,1,10
9788,ESCUELA PARTICULAR GRACIELA L.DE IBANEZ,13109,2,-33.5391701,-70.66773135,477,1,10
9789,ESCUELA PARTICULAR PABLO GOYENECHE IVER,13109,2,-33.53531386,-70.66809618,146,1,110
9796,ESC. PART.ADVENTISTA BUENAVENTURA,13116,2,-33.50569594,-70.69472345,868,1,10
9797,COLEGIO ADVENTISTA LA CISTERNA,13109,2,-33.53763485,-70.6682878,596,1,10
9799,COMPLEJO EDUC.PART.MONSENOR LUIS A.PEREZ,13121,2,-33.50108236,-70.68927348,2223,1,10
9800,ESCUELA BAS. ROSA ELVIRA MATTE DE PRIETO,13116,2,-33.50679897,-70.6926526,1212,1,10
9801,COLEGIO POLIV. SAINT ORLAND,13109,2,-33.52937619,-70.65171822,772,1,10
9803,ESCUELA PARTICULAR HISPANO AMERICANO,13105,2,-33.55158877,-70.67012862,403,1,10
9804,ESCUELA PABLO DE TARSO,13109,2,-33.51617502,-70.66734188,214,1,10
9805,ESCUELA PARTICULAR CAMPANITA,13105,2,-33.55942807,-70.66672459,353,1,10
9807,ESCUELA PARTICULAR LOCARNO,13109,2,-33.51794139999999,-70.66183225,123,1,110
9808,ESCUELA PARTICULAR GUIA ESTUDIANTIL,13109,2,-33.51833178999999,-70.65094544,322,1,10
9809,ESCUELA PARTICULAR SAINT PHILLIP OF NERY,13109,2,-33.53058251,-70.67452823,261,1,10
9810,LICEO POLITECNICO PART.SAGRADO CORAZON,13116,2,-33.51482345,-70.68008078,933,1,10
9811,ESCUELA PART. REPUBLICA ALEMANIA FEDERAL,13109,2,-33.53940233,-70.66693374,1669,1,10
9816,ESCUELA PARTICULAR STA.MARIA MAZZARELLO,13105,2,-33.54918004999999,-70.65532033,353,1,10
9817,COLEGIO PARTICULAR KENNEDY,13116,2,-33.53383924,-70.69819592,371,1,10
9824,COMPLEJO EDUCACIONAL STELLA MARIS,13105,2,-33.55693659,-70.67449999,942,1,10
9826,ESCUELA PARTICULAR LOS CAPULLITOS,13109,3,-33.52586264,-70.65564073,10,1,10
9827,COLEGIO IDOP LIMITADA,13109,2,-33.54318864999999,-70.66151495,1084,1,10
9828,COLEGIO SOL DE CHILE,13116,2,-33.52923641999999,-70.69734098,643,1,10
9829,COLEGIO MIGUEL DE CERVANTES,13109,2,-33.54412769999999,-70.6558275,623,1,310
9830,ESCUELA PARTICULAR SAN MARTIN DE PORRES,13109,2,-33.54554385,-70.66336312,132,1,110
9834,COLEGIO POLITEC. MARIA GRISELDA VALLE S.,13105,2,-33.5730656,-70.66467134,1960,1,10
9841,ESCUELA PARTICULAR MIGUEL DE CERVANTES,13105,2,-33.57872299999999,-70.67261962,826,1,10
9842,ESCUELA PARTICULAR NUESTRA INFANCIA,13116,2,-33.516804,-70.68309,13,1,10
9844,COLEGIO EL ALMENDRO,13105,2,-33.57619368,-70.66334217,951,1,10
9845,COLEGIO GRACE SCHOOL,13121,2,-33.50157888999999,-70.68742747,1027,1,10
9847,ESCUELA PARTICULAR KAROL C.DE CRACOVIA,13121,2,-33.50149347,-70.69304595,899,1,10
9850,ESCUELA PARTICULAR LOS LAGOS CHILE,13105,2,-33.54476588,-70.67765814,111,1,110
9852,ESCUELA PARTICULAR VILLA EL SOL,13105,2,-33.55477057,-70.67009858,1561,1,10
9853,COLEGIO POLIV. SAINT TRINITY COLLEGE,13116,2,-33.52988953,-70.69000169,540,1,10
9855,COLEGIO PRINCESS ANNE SCHOOL,13109,3,-33.520991,-70.66013,365,1,10
9859,COLEGIO PARTICULAR VILLA JESUS,13109,2,-33.52135358,-70.65553564,817,1,10
9860,LICEO BICENTENARIO INDUSTRIAL DE ELECTROTECNIA RAMON B,13109,4,-33.52119803,-70.65822211,759,1,310
9861,CENTRO EDUC.MUNIC. DR. AMADOR NECHME R.,13106,1,-33.47219812,-70.72080896,917,1,10
9862,LICEO BICENTENARIO POLIVALENTE A N°71 GUILLERMO FELIU CRUZ,13106,1,-33.46382006999999,-70.70144017,627,1,310
9863,LICEO SANTIAGO BUERAS Y AVARIA,13119,1,-33.50527427,-70.75174176,593,1,10
9864,LICEO JOSE IGNACIO ZENTENO,13119,1,-33.50340173,-70.76915488,581,1,10
9865,LICEO POLIVALENTE DR. LUIS VARGAS SALCEDO,13102,1,-33.49895871999999,-70.73097771,780,1,10
9866,LICEO COMERCIAL B-72,13106,4,-33.46422609999999,-70.70208185,629,1,310
9867,CENTRO DE EDUC. TECN.PROFESIONAL CODEDUC,13119,1,-33.50955924,-70.74725518,838,1,110
9869,ESCUELA BASICA REPUBLICA DE FRANCIA,13106,1,-33.47615978999999,-70.7108756,373,1,10
9870,ESCUELA BASICA CONDORES DE PLATA,13102,1,-33.49381185,-70.71815383,326,1,10
9872,ESCUELA BASICA PROF.RAMON DEL RIO,13106,1,-33.46603649,-70.70288555,357,1,10
9873,ESCUELA BASICA PACTO ANDINO,13106,1,-33.463514,-70.70920911,622,1,10
9874,ESCUELA LOTHAR KOMMER BRUGER,13102,1,-33.50690488,-70.73412556,291,1,10
9875,ESCUELA CERRILLOS,13102,1,-33.49396474,-70.71027254,463,1,10
9876,ESCUELA GENERAL SAN MARTIN,13119,1,-33.51040561,-70.76221241,532,1,10
9877,ESCUELA GENERAL OHIGGINS,13119,1,-33.50971551,-70.76308151,529,1,10
9878,ESCUELA PRESIDENTE RIESCO ERRAZURIZ,13119,1,-33.52620996999999,-70.75909153,743,1,10
9879,ESCUELA BASICA CAROLINA VERGARA AYARES,13106,1,-33.47361062,-70.70516895,493,1,10
9880,ESCUELA  BASICA  ESTADO  DE  PALESTINA,13106,1,-33.47358255999999,-70.70160736,343,1,10
9881,ESCUELA VICENTE REYES PALAZUELOS,13119,1,-33.51707669,-70.75083578,537,1,10
9882,ESCUELA J.PRIETO VIAL,13102,1,-33.50924638,-70.73827342,437,1,10
9883,ESCUELA BÁSICA N 263 RAMON FREIRE,13119,1,-33.49851434,-70.77111241,525,1,10
9884,ESCUELA LEON HUMBERTO VALENZUELA,13119,1,-33.49748334,-70.76528718,501,1,10
9886,ESCUELA ESTRELLA REINA DE CHILE,13102,1,-33.49982751999999,-70.72539113,291,1,10
9887,ESCUELA EL LLANO DE MAIPU,13119,1,-33.51665706,-70.75011595,142,1,110
9888,ESCUELA SANTA ADELA,13102,1,-33.50934752,-70.71648165,398,1,10
9889,LICEO REINO DE DINAMARCA,13119,1,-33.50718521,-70.78259673,577,1,10
9890,ESCUELA TOMAS VARGAS,13119,1,-33.49999901,-70.776254,484,1,10
9891,REPUBLICA DE GUATEMALA,13119,1,-33.49750189,-70.74955631,627,1,10
9892,ESCUELA LAS AMERICAS,13119,1,-33.54831043,-70.77296801,760,1,10
9893,ESCUELA ESPECIAL ANDALUE,13119,1,-33.51586,-70.767456,187,1,212
9895,ESCUELA BASICA REINA DE SUECIA,13119,1,-33.4736724,-70.75601668,597,1,10
9896,LICEO ALCALDE GONZALO PEREZ LLONA,13119,1,-33.51075376,-70.72421283,266,1,310
9897,LICEO POLITECNICO PARTICULAR HANNOVER,13119,2,-33.4994248,-70.74433865,1336,1,310
9900,COLEGIO BICENTENARIO DE EXCELENCIA POLITECNICO ALEMAN ALBERT EINSTEIN,13102,2,-33.49711154,-70.71937341,931,1,110
9901,ESCUELA PARTICULAR FRANZ LISZT,13119,2,-33.51605977,-70.76354117,327,1,10
9902,ESCUELA PARTICULAR ESPECIAL DON ORIONE,13102,2,-33.501175,-70.71658,53,1,212
9903,COLEGIO LOS CONQUISTADORES,13102,2,-33.50895698,-70.72668105,1112,1,10
9905,LICEO SAN PEDRO POVEDA,13119,2,-33.49613737,-70.76092139,499,1,110
9906,ESCUELA PARTICULAR INSTITUTO AMERICA,13119,2,-33.50788835,-70.7650068,659,1,10
9907,COLEGIO POLIVALENTE CAMILO HENRIQUEZ,13119,2,-33.51493608,-70.76275292,982,1,110
9909,CENTRO EDUCACIONAL PIAMARTINO CAROLINA LLONA DE CUEVAS,13119,2,-33.5151854,-70.7642677,2301,1,10
9910,COLEGIO PARTICULAR SAN FELIX,13119,2,-33.50031890999999,-70.75048348,386,1,110
9911,COLEGIO DE LA PROVIDENCIA C.LARRAIN DE I,13119,2,-33.51558253999999,-70.76593938,1151,1,10
9912,COLEGIO PART. ASCENSION NICOL,13106,2,-33.46874522,-70.69900695,848,1,110
9916,ESCUELA DE PARVULOS LOS PAISES BAJOS,13106,2,-33.45926,-70.7086,202,1,10
9917,COLEGIO POLIVALENTE PATRICIO MEKIS,13119,2,-33.51055005,-70.77584284,2084,1,10
9919,COLEGIO PARTICULAR MATER DEI,13102,2,-33.50068911999999,-70.71193514,769,1,10
9920,ESC. BASICA DIVINO JESUS,13119,2,-33.52654683,-70.76541655,171,1,110
9922,ESCUELA PARTICULAR HOLANDA,13106,2,-33.4680096,-70.72247585,799,1,10
9924,COLEGIO ALBERTO PEREZ,13119,2,-33.49969075,-70.75924528,1517,1,10
9926,COLEGIO SOFIA INFANTE HURTADO,13119,2,-33.52551514999999,-70.75779307,579,1,10
9928,ESCUELA PARTICULAR AMANECER,13106,2,-33.47107314,-70.72022276,77,1,110
9930,ESCUELA PARTICULAR JOSE ANTONIO LECAROS,13106,2,-33.46399696999999,-70.69880676,542,1,10
9937,LICEO MATER PURISSIMA,13119,2,-33.50517905,-70.74711759,902,1,10
9939,ESCUELA BASICA CAMPOS DE MAIPU-CERRILLOS,13102,2,-33.49900348,-70.72373738,972,1,10
9940,ESCUELA LICEO MADRE VICENCIA,13106,2,-33.46230697,-70.70896453,1175,1,110
9941,COLEGIO PARTICULAR DE ASIS,13119,3,-33.51102247,-70.76752034,293,1,10
9942,"ESCUELA, COLEGIO POLITEC.H.DE MAGALLANES",13106,2,-33.46914868999999,-70.71244689,525,1,10
9945,COLEGIO ELLEN COLLEGE,13119,2,-33.50405544,-70.7671735,379,1,10
9946,ESCUELA PARTICULAR LA MONTANA,13119,2,-33.52341083999999,-70.7629265,194,1,10
9947,COLEGIO INDUSTRIAL PART. DON ORIONE,13102,2,-33.50360544,-70.71201881,1620,1,110
9948,ESCUELA PARTICULAR SAINT RODRIC COLLEGE,13102,2,-33.50602268,-70.7252395,160,1,110
9950,COLEGIO EL REDENTOR,13119,2,-33.50309318,-70.76417605,759,1,10
9953,CENTRO EDUCACIONAL SAN ANDRES,13119,2,-33.48467347999999,-70.74793584,378,1,10
9955,COLEGIO ROSITA SANCHEZ,13119,2,-33.52667979,-70.77176413,472,1,110
9957,LICEO INDUSTRIAL ALBERTO WIDMER,13119,2,-33.50971455,-70.76739117,837,1,310
9959,COMPLEJO EDUCACIONAL MAIPU,13119,2,-33.5172332,-70.77519763,3421,1,10
9960,ESCUELA PARTICULAR VILLA ESPANA,13106,2,-33.46203451,-70.69947367,395,1,110
9963,COLEGIO PARTICULAR ESPECIAL JUAN XXIII,13102,2,-33.500835,-70.726006,209,1,212
9967,ESCUELA PARTICULAR RUBEN DARIO,13119,2,-33.51861359,-70.75718188,795,1,10
9968,ESCUELA ESPECIAL EDUCACIONAL AGAZZI,13119,2,-33.51471999999999,-70.761444,77,1,212
9972,ESC. BASICA PARTIC.SAINT MAURICES,13102,2,-33.50235159999999,-70.72849209,698,1,10
9973,COLEGIO SANTA URSULA,13119,2,-33.51117827,-70.75066356,591,1,10
9979,COLEGIO PETER COLLEGE,13102,2,-33.50262316,-70.72587956,320,1,10
9981,LICEO INDUSTRIAL DOMINGO MATTE PEREZ,13119,4,-33.51611178999999,-70.75420244,501,1,310
9982,LICEO COMERCIAL MOLINA LAVIN,13126,4,-33.43004782,-70.70916643,894,1,310
9985,LICEO GUILLERMO LABARCA HUBERTSON,13126,1,-33.44124725999999,-70.69895719,634,1,165
9986,LICEO POLITECNICO,13126,1,-33.42211541,-70.70144474,333,1,310
9987,ESCUELA PLATON,13126,1,-33.41153236,-70.7043935,295,1,10
9991,ESCUELA ABATE MOLINA,13126,1,-33.43114039999999,-70.70930196,341,1,10
9992,ESCUELA DIEGO PORTALES,13126,1,-33.42138778,-70.70182082,620,1,10
9993,ESCUELA INGLATERRA,13126,1,-33.44074133,-70.70375703,697,1,10
9994,ESCUELA ANGELMO,13126,1,-33.42854788,-70.71493232,380,1,10
9995,ESCUELA INSIGNE GABRIELA,13126,1,-33.43247311999999,-70.70930354,506,1,10
9996,ESCUELA ESPANA,13126,1,-33.41037726999999,-70.71122789,275,1,10
9998,ESCUELA LO FRANCO,13126,1,-33.42168257,-70.70081894,863,1,10
9999,ESCUELA ANTUMALAL,13126,1,-33.41819706999999,-70.71444995,277,1,10
10000,ESCUELA CALICANTO,13126,1,-33.42720742,-70.71011731,594,1,10
10001,ESCUELA MEMBRILLAR,13126,1,-33.43108676,-70.71913695,370,1,10
10005,ESCUELA BASICA MUNICIPAL GRENOBLE,13126,1,-33.42659534,-70.6954836,819,1,10
10006,ESCUELA REPUBLICA DE LA INDIA,13126,1,-33.44133926,-70.69829994,739,1,10
10010,MUSTAFA KEMAL ATATURK,13117,5,-33.43972749999999,-70.70999791,314,1,10
10012,ESCUELA GIL DE CASTRO,13126,1,-33.41222965,-70.71839974,210,1,10
10014,ESCUELA PARTICULAR ANDRES BELLO,13126,2,-33.44500196,-70.69434789,294,1,10
10015,ESCUELA OLGA NAVARRO SEPULVEDA,13126,2,-33.42598203,-70.70450426,981,1,10
10018,ESCUELA PARTICULAR JOSE JOAQUIN PEREZ,13126,2,-33.43158936999999,-70.69595927,174,1,10
10019,ESCUELA PARTICULAR SAN JOSE SCHOOL,13106,2,-33.45500441,-70.70421327,293,1,110
10021,ESCUELA PARTICULAR VICTOR HUGO,13126,2,-33.41640178,-70.69336905,338,1,10
10023,LICEO ALBERTO HURTADO,13126,2,-33.44721264999999,-70.6976603,473,1,110
10026,ESCUELA PARTICULAR MONTE GRANDE,13103,2,-33.43205397,-70.72081413,344,1,110
10028,ESCUELA N°1124 ALIANZA AMERICANA,13126,2,-33.43128054999999,-70.6902485,336,1,10
10030,LICEO POLIV.SAN JOSE DE LA PRECIOSA SANG,13126,2,-33.42921616999999,-70.71656416,2034,1,10
10032,ESCUELA BASICA PARTICULAR  Nº 488 `ZENON TORREALBA`,13126,2,-33.43391958,-70.69020642,437,1,10
10035,ESCUELA PARTICULAR NUEVO HORIZONTE,13126,2,-33.43139278999999,-70.7010933,293,1,10
10036,ESCUELA PARTICULAR PDTE. ABRAHAM LINCOLN,13126,2,-33.42991097,-70.71799853,651,1,10
10041,COLEGIO SAINT MARK,13126,2,-33.42571242,-70.71782084,294,1,10
10042,COLEGIO BICENTENARIO ELVIRA HURTADO DE MATTE DE SANTIAGO,13126,2,-33.42208002,-70.69608224,1241,1,10
10044,CENTRO EDUCACIONAL ALBERTO HURTADO,13126,2,-33.44784309,-70.69315919,751,1,310
10046,ESCUELA PARTICULAR SAGRADA FAMILIA,13126,2,-33.44709349,-70.69733204,547,1,10
10052,LICEO POLITECNICO SAN FRANCISCO SOLANO,13103,2,-33.43167002,-70.72136001,432,1,310
10056,ESCUELA DIFERENCIAL LOS LIRIOS,13126,2,-33.42244999999999,-70.69787,96,1,212
10058,COLEGIO POLIVALENTE PRINCIPE DE GALES,13106,2,-33.44955302,-70.69511693,1109,1,10
